game_id,round_id,role_id,pass1_matrix_json,pass1_reasoning
G075,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With Q4 failing on a team that included P5, P1 should shift from general logic to concrete record-based comparisons (who was on which fail/pass and how they voted) to justify a firmer suspect pool while staying cooperative.
P3: Now that Q4 failed without P3 on the team, P3 should selectively leave out the Q1/Q2 overlap narrative and instead keep attention on the ambiguity of who sabotaged Q4, aiming to keep P5 viable and avoid re-centering suspicion on themselves.
P4: As high-GRS and already evidence-driven, P4 should double down on structured facts to argue that Q4 implicates P5 while still noting the earlier P3 overlap, pushing for a clean next team excluding both.
P5: As the Q4 leader on the failing team, P5 should re-contextualize the failure as consistent with a ‘P1-or-P4 sabotaged to frame me’ storyline, emphasizing the Q3 pass with P4/P5 to soften heat and steer suspicion onto a Good player."
G076,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After leading a PASS team that included a previously-suspect P5, shift from pure defense into Rational justification to explain the team logic and consolidate trust without overclaiming clears. P3: With back-to-back PASS results softening heat, use Misleading emphasis to keep the table fixated on the earlier P1/P3 overlap and minimize how much the P5-included PASS should rehabilitate others. P4: The game now hinges on reconciling the single FAIL with multiple PASS teams, so stay in Evidence sharing to restate the hard constraints (Quest 2) and map actionable team-composition implications. P5: Coming off two PASS quests involving them, lean into False consensus to pressure the group into treating P5 as ""effectively cleared"" and to steer nominations away from P5 while re-centering suspicion on P1."
G077,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With Quest 3 failing on (P1,P3) and Quest 4 passing without P1, stick to structured evidence to keep pressure on the most consistent culprit hypothesis (P3) while staying credible. P3: After being implicated by the sole FAIL overlap, opportunistically cherry-pick the Quest 4 PASS (with suspected evil P5) and earlier Quest 2 PASS to argue the failure is ambiguous and re-open worlds implicating P1. P4: As Round 4 leader on a PASS, shift from hedging to rationally justifying the team composition and vote logic to bank trust and guide the table toward excluding P3 next. P5: Use high-skill misframing to spin the Round 4 PASS as clearing the (P5,P4) pairing and to re-center suspicion on the repeat-quester narrative around P1 rather than the P3-linked FAIL."
G078,4,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With three straight PASSes after the early FAIL, shift from cherry-picking to misframing the story as ‘Round 1 is obsolete’ to reduce pressure on both P1 and fellow evil P3 while still sounding data-driven.
P3: After being included on two PASS teams, use strategic omission to stay minimally committal about implications (especially avoiding talk about why P2 selected them) and let others over-index on ‘PASS = cleared.’
P4: As the most evidence-oriented Good voice, keep evidence sharing to re-anchor the table on the only fail datapoint (R1) while incorporating that later PASSes don’t fully clear either P1 or P4.
P5: Maintain rational justification to support practical team-building logic (trust pools from PASS quests) while explicitly noting that convenient PASSes are compatible with evil play, keeping scrutiny alive without overcommitting."
G079,4,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After an all-approve PASS that included P5, use False consensus to claim the table is now aligned that prior suspicions (esp. on P1/P5) are overblown and to pressure acceptance of mixed teams going forward.
P3: As leader of a PASS team, shift from pure evidence-dump to Rational justification to explain why the Round 4 lineup/vote pattern meaningfully updates reads while keeping the group coordinated.
P4: With two PASS results tied to P4 (Rounds 3 and 4), lean into Evidence sharing by enumerating vote/roster intersections (Round 2 FAIL vs. later PASS teams) to keep suspicion anchored rather than drifting to vibes.
P5: Coming off a PASS while being on the successful quest, use Misframing to reinterpret the Round 2 FAIL as primarily about P3/P2 uncertainty and portray Round 4 as ""proof"" that including P5 is safe, defusing heat on P1 by association."
G080,4,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: After the clean PASS on {P2,P4,P5}, P1 should subtly reframe the narrative to keep the spotlight on process/rotation rather than the now-suspicious {P1,P3} pair from the only FAIL. P3: With Quest 3 still the lone FAIL and Round 4 excluding them, P3 should selectively cite the earlier PASSES involving P3/P1 to argue the FAIL is non-diagnostic and reopen suspicion onto a Good player without direct denial. P4: As leader of the successful all-Good team, P4 should logically consolidate trust in {P2,P4,P5} and justify continued exclusion of {P1,P3} based on the sole failing pair. P5: With high credibility and a PASS that matches their Round 3 plan, P5 should crisply enumerate the hard constraints (only {P1,P3} could have failed Quest 3; {P2,P4,P5} just passed) to push a locked pool and force evil into defensive posture."
G081,4,P2,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the Round 4 fail pointing hard at the P3/P4/P5 team and prior suspicion already on P1 from Round 1, Deflection helps him stay off the main blame by re-centering scrutiny on the new failure cluster (especially P5/P3/P4) without overcommitting. P3: As a low-GRS Good now facing a fail on a team he partially trusted (P4), Bayesian hedging lets him update credences (P5 up, P2 down for rejecting) while staying flexible and not over-accusing prematurely. P4: As leader of the failed Round 4 team and high-GRS, Evidence sharing is needed to structure the post-fail narrative (vote pattern + quest outcomes) and decisively narrow blame onto P5 while explaining why the inclusion was informative. P5: Caught on the only failing team since Round 1 and needing to break the obvious inference, Reverse accusations lets him aggressively flip suspicion onto a Good (e.g., claim P3 or P4 engineered cover via earlier passes) to fracture the emerging P2/P3/P4 trust bloc."
G082,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: With two PASSes involving P1 and renewed spotlight from being on P4’s Round 4 team, shift from pure evidence-dumping to concise Defensive disclosure to pre-empt scapegoating while staying factual.
P3: After benefiting from consecutive PASSes on teams containing P3, pivot from Truthful misdirection into Misframing to reinterpret the early FAILs as noisy/team-size artifacts and steer suspicion toward safer targets.
P4: As the Round 4 leader whose team just passed, continue the Round 3 False consensus line by pressuring the table to ‘lock in’ the apparent successful core (including P4) and shut down revisiting Quest 2 blame.
P5: Quest 4 PASS slightly stabilizes the table, so evolve from Bayesian hedging into Rational justification to argue a coherent thread that the strongest remaining signal is still Quest 2 implicating P4 despite later passes."
G083,4,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: After a Round 4 PASS with P1 on-mission, shift from adversarial emphasis to opportunistic misframing to reinterpret the win as clearing P1 while keeping heat on P3/P2 without overt lying.
P3: With the new PASS changing the landscape and prior suspicion still possible from being on both a PASS and FAIL, move from perspective-taking to rational justification to clearly argue the most consistent evil pairing using the mission/vote record.
P4: Coming off direct blame for the Round 3 two-person FAIL, use cherry-picking to over-weight the Round 2 PASS and Round 4 PASS while minimizing the diagnostic value of the Round 3 setup to dilute responsibility.
P5: As leader of the Round 4 PASS team, continue evidence sharing to lock in the strongest inference (Round 3 implicates P4, Round 1 implicates P1-or-P2) and drive next-team construction around that."
G084,4,P2,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: After being on the Round 4 failed team, he needs to talk a lot to reconcile why the 'trusted core' still produced a fail and to keep trust while pushing suspicion onto P5. P3: With the Round 4 fail pointing strongly at P5, P3’s best survival line is reactive blame-shifting to reopen doubt on P1/P4 while avoiding clean, checkable claims. P4: The game now has two fails and a clear implication chain (R3 fail implicates P3; R4 fail implicates P5), so high-GRS P4 should drive a structured, fact-forward solve and lock in the evil pair. P5: As the Round 4 leader and likely saboteur, P5 must reframe the fail as a reason to doubt P1 or ‘core-trust’ logic and argue alternative interpretations that dilute the direct P5 implication."
G085,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""}
}","P1: After the Round 4 fail on a team including P4, shift from explaining actions to listing concrete vote/team-outcome constraints that isolate likely evil (especially P4) without over-theorizing.
P3: Keep the subtle high-Mach line by accurately reciting the record (Quest 2 fail, Quest 4 fail) while steering attention toward alternative suspects/logic that dilutes the spotlight on evil.
P4: With Round 4 failing on their own team, selectively highlight earlier ambiguity (Round 1 pass, P2’s prior no-votes, P1’s repeated mission presence) to frame doubt away from themselves without making hard denials.
P5: The new failure adds evidence but Low GRS benefits from probabilistic statements—compare worlds (P4 evil vs. P1 evil) and advocate the safer next team while staying flexible."
G086,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: After Quest 4 PASS on {P1,P2,P3}, stay evidence-forward to consolidate the emerging {P4,P5} evil narrative using the full quest/vote record. P3: With the clean pass validating his Round 3 test proposal, continue rational justification to argue for excluding P4/P5 without overclaiming certainty. P4: Coming off involvement in a failed quest and now facing a strong Good core pass, lean into misframing to weaken the diagnostic value of Quest 4 and reopen alternative suspect sets. P5: As a high-Mach player tied to a failed 2-person quest, use truthful misdirection to concede constraints while steering attention toward ‘uncertainty’ and vote-process noise instead of the simplest {P4,P5} pairing."
G087,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: After leading an all-yes team that failed with P5 on it, shift from pure evidence-sharing to Defensive disclosure to clearly explain the proposal logic and preempt blame. P3: With the narrative swinging toward P5 post-R4 fail, use Misleading emphasis to over-focus on P1’s leadership/selection while downplaying R1’s P3-linked fail signal. P4: High-GRS investigation mode after the new fail—move from Bayesian hedging to Evidence sharing by laying out the strongest constraint set (R1 {P1,P3}, R4 {P1,P5}) and what it implies. P5: Coming off a fail on a team containing them, apply Reverse accusations to push suspicion onto P1 (leader) and/or resurrect the P2 ‘too clean’ angle without directly owning the sabotage."
G088,4,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: With two consecutive PASSes including P1, they should press a ‘group agreement’ narrative that P2’s repeated no-votes are the real outlier, cementing momentum without adding new verifiable claims. P3: After being tied to the Round 2 FAIL, they should spotlight true-but-selective points (P2 always voting no, P4 ‘driving’ narratives) to keep heat off P3 while riding the PASS cover. P4: With clearer structure after Round 4 PASS, they should pivot from pure logic to concrete vote/quest overlap facts to narrow suspects and resist framing. P5: As leader of a PASS quest, they should explain the team choice and what the double-PASS implies, consolidating trust while keeping their low-GRS messaging simple and grounded."
G089,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With a Round 4 PASS that includes P1 and silent-good P2, P1 should keep structured evidence sharing to consolidate the narrative that P4 can pass for cover while P5 remains the key flip across outcomes. P3: After being adjacent to a FAIL (R3) but seeing a stabilizing PASS (R4), P3 should shift from Bayesian hedging into rational justification—explain why the most coherent world is still P5+one of (P1/P4) and why P1 looks better post-R4. P4: As the evil leader of a now-PASS quest, P4 should opportunistically misframe the PASS as clearing P4 and re-open suspicion on P1/P3 without making direct, checkable claims. P5: Under heightened suspicion from the P1 overlap argument, P5 should cherry-pick Round 2 PASS involvement and the fact that P4 just led a PASS to argue the table is ""too sure"" about P5, while avoiding full confrontations that could spotlight inconsistencies."
G090,4,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With two consecutive fails and P1’s heavy quest exposure, he should pivot from pure deflection into cherry-picking vote/team history (e.g., who approved which teams) to narrow attention onto P2/P3 while avoiding new verifiable claims. P3: As Round 4 leader whose team (P3,P4,P5) just failed, P3 needs rational justification to explain the pick and outline a next-step selection logic without spiraling into low-GRS confusion. P4: High-GRS investigation mode fits evidence sharing—explicitly enumerate the mechanical constraints from Quest 3 (fail implies P1 or P2) plus Quest 4 (fail implies P5) to drive a structured solve. P5: After being on the failing Quest 4 team, P5 should misframe the fail as ‘P3 leadership error’/‘coinflip’ and steer discussion toward process critiques rather than the direct implication that P5 is now a prime suspect."
G091,4,P2,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With P5’s Round 4 team passing and the game narrowing, P1 should pivot from ducking heat to earnest-but-messy coalition building that echoes their low-structure style while aligning with the now-confirmed-safe bloc.
P3: After a PASS that strengthens P1/P2/P5, P3 should selectively highlight earlier ambiguity (Round 2 fail with P1/P2/P3 and universal approvals) to keep multiple worlds alive without directly contradicting the new consolidation.
P4: Being directly implicated by the 2-player fail with P5, P4 should pressure the table into a “we’re not actually sure” stance by overstating agreement and normalizing doubt to prevent a lock on P4.
P5: As Round 4 leader whose P1/P2/P5 team passed, P5 should cleanly articulate the updated logic (P4 strongly implicated; P3 as remaining partner candidate) to convert the PASS into decisive team-building guidance."
G092,4,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: After leading an all-approved team that still failed, a high-Mach evil pivot to False consensus helps him normalize the vote as ‘everyone agreed’ and redirect scrutiny toward others’ logic instead of his leadership/self-inclusion.
P3: The second fail with P1 on-mission upgrades Round 3 hedging into Evidence sharing—compile the overlap facts (P1 on both fails, P2 silent good) and argue for excluding P1 to test remaining pairs.
P4: With P1 now heavily exposed, low-Mach evil should opportunistically Misframe the story as ‘P5 engineered the earlier 2-stack fail and now hides behind math,’ keeping attention off the evil pair link.
P5: Having been the previous scapegoat and now seeing another P1-involved fail, high-GRS P5 should stay in Evidence sharing mode—tight timeline/overlap reasoning that pressures a P1 exclusion without overclaiming certainty."
G093,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: After a new FAIL on a P3+P5 team, shift from general rationality to concrete public-fact breakdowns to justify narrowing suspects and proposing cleaner teams. P3: With two fails now touching their orbit (R2 and R4), a low-Mach survival move is to push blame onto safer targets/events rather than sustain careful framing. P4: As the R4 leader on the failed team, keep high-GRS structure and post a tight evidence ledger (team diffs, who overlaps fails) to recover trust and drive the next proposal. P5: Following prior misframing, lean into manufactured agreement (“we all see X”) to steer the table toward blaming P3 or the repeat-good core and away from P5’s direct culpability."
G094,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""}
}","P1: After leading a 3-person PASS that excluded P3, P1 should logically justify the team choice and push a stable core without overreaching into hard claims.
P3: With the only Round 4 reject vote, P3 should use accurate points about ""evil can pass"" and earlier fail rosters to distract from why they alone opposed a successful team.
P4: Since P4 approved the PASS team, they can opportunistically claim ""most of us are aligned on X"" to steer the table toward a narrative that re-opens suspicion on P1/P2/P5 rather than the evil pair.
P5: With two passes involving P5 (R3 and R4), P5 should keep anchoring discussion in the clean public record (who was on which outcomes, who rejected the PASS) to narrow suspects."
G095,4,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""}
}","P1: After leading a PASS team that included P3, stay consistent with Round-3 evidence mode and clearly map the full quest/vote record to narrow suspects without overreacting to the new PASS. P3: With the Round-4 PASS giving cover, selectively highlight that the team succeeded with him on it to undercut the existing P3/P4 narrative and reopen suspicion on P5/P1. P4: Coming off being implicated in the Round-3 FAIL but benefiting from Round-4 distraction, lean on social pressure by claiming the table is (or should be) aligned that the new PASS clears the prior accusations. P5: The Round-4 PASS shifts from probabilistic blame to consolidation—justify why Round-3 still strongly implicates P4 while acknowledging the Round-4 data point without conceding the core read."
G096,4,P2,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With a fresh FAIL implicating the Round 4 team, P1 should pivot from Round 3 false-consensus pressure into Deflection to keep attention centered on P4 vs the P2/P3 core instead of revisiting Round 1 (P1/P5) culpability. P3: As leader whose proposed team just failed, P3 needs to switch from over-explaining to Evidence sharing by laying out the clean pass-history of P2/P3 and the new hard implication that the fail likely came from P4, tightening future team criteria. P4: After being on the failing mission, high-Mach play is Truthful misdirection—openly agree the fail points to the team while steering blame toward the already-suspect P1/P5 narrative or ‘double-bluff’ theories that dilute the obvious P4 hit. P5: With Round 4 adding strong evidence against P4 and partially relieving the Round 1 binary, P5 should move from Bayesian hedging to Rational justification to argue for a stable P2/P3/P5 core and explicitly exclude P4 (and avoid unnecessary re-litigation of P5 vs P1 unless forced)."
G097,4,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: With Quest 4 passing on a team containing both evils, P1 should pivot from prior misframing into False consensus to claim the pass 'clears' the team and pressure the table to move on from P1/P4 suspicion. P3: As high-GRS and coming off a fail, P3 should stay in Evidence sharing to reconcile the two fails with the new pass and keep focus on contradiction patterns around P4 and P1. P4: After leading a passing quest, P4 should use Weaponized candor to bluntly highlight the pass as credibility while selectively conceding small points to appear forthright and reduce heat from Quest 3. P5: With low-GRS and prior hedging, P5 should shift into Rational justification to consolidate after a pass by explaining a simple, coherent trust model (e.g., why the pass doesn’t hard-clear P1/P4 but changes next-team criteria)."
