game_id,round_id,role_id,llm_alignment,player_roles,public_history,prior_summary_gold,discussion_log,matrix_tactic_scale
G143,5,P3,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P1
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P5: ""P4 being the sole 'No' vote on this final winning team is a dead giveaway; they knew it was a clean group and tried to block it, which locks P4 and P3 as our Evil duo.""

P4: ""I only voted against the team because I felt like it was still a 50/50 shot with P1 in the mix, but given the overall pass/fail spread, I'd guess the Evil players are most likely P1 and P5.""

P1: ""Notice how quickly P4 tries to shift the blame, conveniently ignoring that P3 was on the Quest 2 fail and P4 was on the Quest 4 fail. My final read is firmly P4 and P3.""

P2: ""Let's just look at the hard data instead of spinning narratives: P1 is the only player present on both failed quests, and since Quest 5 just passed without P5, it mathematically confirms P1 and P5 are the Evil pair.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""}
}"
G144,5,P3,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 5
 Leader: P3
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P5: ""Well, we got the win, but I think we can all agree that P1 engineered this whole 'safe core' narrative after intentionally failing Q1 just to look good later. My final read is definitely P1 and P2, since they controlled the last three teams completely to hide their early sabotage.""

P4: ""Exactly, people conveniently forget that P1 was on the first failed quest and P2 was on the second, meaning they had every opportunity to coordinate those early fails before coasting to a win. I'm locking in P1 and P2 as the evil pair; they played the long game perfectly to bury their tracks.""

P1: ""The concrete evidence tells a completely different story: P4 was the only variable on Q1 that wasn't on our passing Q3/Q4/Q5 teams, and P5 was the unique variable from the Q2 fail. My final deduction is firmly P4 and P5, as the historical quest record leaves no other logical pair.""

P2: ""I just kept picking the teams that I knew could pass because it made the most sense, and winning three in a row without P4 or P5 proves they were the ones dragging us down early on. Based on how everything played out, my final answer is that P4 and P5 have to be the evil players.""","{
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}"
G145,5,P3,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P2
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P4: ""Since we all pretty much established that P5 was the logical suspect for the Quest 3 fail, the other evil has to be P1 hiding in the core group. It's universally obvious at this point that P1 and P5 are the evil pair who just ran out of room to sabotage.""

P2: ""Exactly, if you look at the board, the only way Quest 3 fails and the game ends this way is if the evils were perfectly split up to control the narrative. P1 and P5 played the long con by passing the late quests to try and steal this at the end.""

P1: ""I don't really get what you guys are saying, the evidence is just right there from the quests that failed. Quest 1 failed with P2 on it, and Quest 3 failed with P4, so P2 and P4 are definitely the two evils.""

P5: ""Yeah, I agree with P1 because it just makes the most basic sense to look at who was actually on the sabotaged teams. I know I passed Quest 3, which leaves P4 as the culprit there, and P2 is the only one who fits the Quest 1 fail.""","{
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}"
G146,5,P3,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P4
 Team: P1, P2, P4
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P5: ""Notice how Round 4 failed the moment P4 got on a team, but then they suddenly pass Round 5 when P1 is there to anchor the vote? It's incredibly obvious that P1 and P4 are our Evil pair trying to manipulate this final outcome.""

P2: ""I've been on every single passed quest in this game, which unequivocally clears my record. P4 was on that failed Round 4 quest, so my final deductive read has to be that P4 and P5 are the Evil team.""

P4: ""Since P2 helped us pass three different quests, it just makes sense to me that they're Good, and I obviously know I didn't sabotage Round 4. It's a little confusing, but based on who was left off the passing teams, my final guess is that P1 and P5 are the Evil ones.""

P1: ""P4, you need to look at the strict intersections of the failed quests: P5 was the only suspect for the Round 1 failure, and since P5 wasn't on Round 4, the Round 4 failure absolutely had to come from P2. The mathematical evidence is completely undeniable; P2 and P5 are our two Evil players.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G147,5,P3,Good,"{""P1"":""Evil"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P4
 Team: P1, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P1: ""I've been on every single passing quest this game, including this final one, which objectively makes me the most confirmed Good player at the table. The only fails happened when P2 and P4 were introduced, so my final read is that P2 and P4 are the Evil pair.""

P2: ""That's a convenient framing, but you're completely ignoring how P5 aggressively manipulated the team selections all game to set me up as the fall guy. P5 and P4 are the real Evil team, and they've been working together to control the narrative since round one.""

P4: ""The actual evidence is undeniable: P2 is the only player present on both failed quests, which mathematically locks him as Evil. Since P3 is clean, P1 has to be the other saboteur from Round 2, making P1 and P2 the definitive Evil team.""

P5: ""Given that P2 is practically guaranteed evil from the double fail overlap, there's an overwhelming probability that P1 is the partner based on the Round 2 composition. My final deduction is firmly P1 and P2, as that's the only pairing that logically fits the entire game record.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}"
G148,5,P3,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 5
 Leader: P2
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P5: ""I think we're all on the same page here that P1 and P2 have been running a two-man con this entire game, right? Every reasonable player can see P1 is the common denominator on the fails, and P2 has been doing all the talking to cover for them.""

P4: ""Exactly, the only undeniable fact of this game is that P1 was on every single failed quest we had. When you look at who actually had the opportunity to sabotage those missions, it all points directly to P1 and their defender, P2.""

P1: ""Okay, but I literally passed Quest 1 and Quest 2, so why would I suddenly fail Quest 3 and 4 when I was already trusted? I just got put on teams with P5 for the first fail, and then P4 for the second fail, and they obviously both threw fails just to make me look like the bad guy, so the evils are definitely P4 and P5!""

P2: ""Let's look at the actual variables: Quest 3 only failed when P5 was introduced, and Quest 4 failed with the exact same team that passed Quest 2, meaning one of the evils was hiding on that earlier pass before finally striking. Since P1's actions make no sense for an evil player trying to win, the only logical deduction is that P4 and P5 are our two evils.""","{
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G149,5,P3,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P1
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P1: ""Since I just helped pass the winning quest when I had the perfect opportunity to fail it, my alignment is undeniably Good; the sabotages were clearly orchestrated by P4 in round 4 and P2 in round 2 to set me up.""

P5: ""If we look exclusively at who had the opportunity to sabotage, P4 dragged us down in round 4 and P2 was the other variable in round 2, making them the only logical evil pair.""

P4: ""I know for a fact I didn't fail round 4, so since P1 is the absolute common denominator across both fails, my final answer is P1, alongside P5 who spent the whole game covering for him.""

P2: ""The voting and quest data are conclusive: P1 was physically present for every single failed mission, and P5's desperate attempts to deflect blame onto the rest of us confirm they are the two evil players.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G150,5,P3,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P2
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P4: ""Look at the literal facts for our final read: P3 is the only person who was on a failed mission and never proved themselves on a passing one, and P2 was right there on the Quest 2 fail. If you're looking for the two evils, the hard data points straight to P2 and P3 having those fails on their records without enough clean passes to clear them.""

P1: ""Exactly, the fact that we got three passes the moment we permanently benched P3 tells you everything you need to know about that first fail. Combine that with P2 being on the second fail, and my final read is definitely P2 and P3.""

P2: ""Wait, no, I was on Quest 2 which failed, but then I was on Quest 4 and Quest 5 and they both passed, so I can't be evil unless I decided to just hand us the win, which makes no sense! The fail on Quest 2 has to be P4, and since P1 was on that first fail with P3 but then had to pass later to look good, my final deduction is definitely P1 and P4.""

P5: ""The overlapping evidence clears P2 and P3 completely, leaving P1 and P4 as the only logical conclusion. P4 caused the Quest 2 fail, and P1 was the saboteur on Quest 1 who simply passed the late missions to avoid getting caught.""","{
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G181,5,P4,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P3
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P5: ""Look, you two keep claiming you're this 'perfect' clean pair, but you were the common denominator on both the failed quests in round four and five. I'm calling it right now: the real evil team has always been P1 and P2 pulling a massive long con on us.""

P2: ""That makes absolutely no sense mathematically since P1 and I passed Quest 3 cleanly by ourselves. The data across all five rounds is definitive: the failures only triggered when P3 or P5 were added to our pair, making P3 and P5 the unmistakable evil team.""

P1: ""Yeah, P2 is completely right because every time we tried to trust one of you two to complete our squad, the mission tanked. It has to be P3 and P5, I just don't see any other logical way the fails line up with the team lineups.""

P3: ""Or maybe they passed Quest 3 specifically to set up this exact endgame where they could guarantee a win by framing whoever got added to their 'clean' pair. Think about it: if I were actually evil, why would I have ever agreed to step off the teams in Round 2 just to hand Good an easy pass?""","{
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G182,5,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P1
 Team: P1, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P1: ""Everyone keeps conveniently ignoring that P2 and P3 were the only ones completely absent from our two passing quests, Q3 and Q4. The only logical conclusion for the final evils is P2 and P3, who just sat back, deflected blame, and let this whole game burn.""

P3: ""Wait, but if P2 and P3 are evil, how did Q5 fail when neither of us were even on it? Q5 was P1, P4, and P5, and since I know I'm good and I was on the Q2 fail with P4 and P5, P5 has to be evil, which means P1 is the other evil from Q1, even though they passed Q4 which makes it so confusing but it's the only math that actually works.""

P2: ""Exactly, P3, the evidence is undeniable when you look at the actual fail overlaps rather than just the passes. Q1 failed with P1, Q2 failed with P5, and Q5 just failed with both P1 and P5 on it, making them the only structurally possible evil team.""

P5: ""You're both just shouting your pre-written narratives because Q5 failing exposes your entire setup. P2, you sabotaged Q1 and then you and P3 spent the rest of the game aggressively trying to frame me and P1 just to secure this exact outcome.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""High""}
}"
G183,5,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P1
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P3: ""We all know Quest 4 passed cleanly with P1 and P2, which proves neither of them felt compelled to sabotage when the pressure was highest. Since P5 was the only other person on that passing team but then we just lost the game here on Quest 5 with the exact same group, it strongly points to P5 holding back until the final moment.""

P2: ""Okay, look, Q1 failed with me and P1, and Q3 failed with P3 and P4, and since Q4 passed with me, P1, and P5, but then Q5 failed with the exact same team, that means someone who passed Q4 decided to fail Q5. It obviously wasn't me because I've been saying P1 is evil since the start and P3 was clearly the fail on Q3, so the only combination that makes any sense is P1 and P3.""

P1: ""It is an undeniable fact that P2 was the one steering the narrative all game to keep us fighting over Quest 1, while conveniently ignoring that P5 voted to approve every single failed team we put forward. If you just look at the voting record, P5 was always happy to push those sabotaged missions through.""

P5: ""Looking at the hard data across all missions, P3 was the only logical fail on Quest 3 since P4 was on the passing Quest 2, and P1 has to be the saboteur on both Quest 1 and Quest 5 since P2 and I wouldn't tank the final mission. My final deduction is firmly that P1 and P3 are the two Evil players who manipulated the board today.""","{
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G184,5,P4,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P3
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P5: ""The one undeniable fact here is that P1 was on both Quest 3 and Quest 5, and both of those teams failed spectacularly. Given that I helped pass Quest 2, my final read is that P1 and P2 used their early passes to secure spots and sabotage the late game.""

P1: ""I know I was on three and five which failed, but I was also on the very first quest with P4 and we passed it, and if I were evil I would have just failed it right there to start strong, plus P3 was the other person on three and then P3 was the one who put me on five, so they clearly just framed me twice! I'm completely locked in that P3 and P5 are the evils who just beat us.""

P3: ""But why would I ever lead a team with P1 on it for Quest 5 if I was the one who failed Quest 3 with them, knowing it would draw immediate suspicion? The much simpler answer is that P1 is the common denominator in those fails, making P1 and P2 the actual evil pair.""

P2: ""Let's strip away the noise and look at the strict overlaps: P1 and P4 passed Quest 1, proving they are our good baseline. Therefore, the fail on Quest 3 has to be P3, the fail on Quest 4 has to be P5, and those two just successfully played us.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G185,5,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P2, P3, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P5: ""Since I passed Quest 5, the saboteur here was P2 or P3, but Quest 4 proves P1 is Evil because P4 was cleared by Quest 3's pass. That leaves P1 and P2 as our two Evil players, who clearly just passed Round 1 to buy early trust.""

P1: ""You can theorize about Round 1 all you want, but the undeniable fact is that P5 was on the last two failed quests, and P3 was the exact variable that caused Round 2 to fail.""

P2: ""I won't even bother defending my play today, but just think about it: if P1 and I were the team, why wouldn't we just fail the very first quest and take the easy point? It's clearly P3 and P5 projecting.""

P3: ""I know I played Good cards, and P4 is Good from our clean Round 3, so by process of elimination it really just has to be P1 and P2 who brought us down.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}"
G186,5,P4,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P1
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:N P4:N P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P2: ""Since the game is over, I just want to point out that Quest 2 failed the exact moment P3 forced their way onto the team, and they've spent every round since aggressively pushing the narrative. It's pretty obvious to me that P3 and P1 were working together this whole time to frame the rest of us.""

P1: ""That completely ignores the mission data; Quest 3 failed with only P4 and P5 on it, which locks P5 as evil in my mind. Since Quest 5 just failed with this exact same group, my final read is that the two saboteurs are P2 and P5.""

P5: ""Notice how P1 just forced this exact team through as leader and suddenly it fails, conveniently securing the win for evil? P1 clearly played the long con with P3, passing Quest 4 just to earn our trust for the final steal.""

P3: ""The cross-referencing leaves zero room for doubt: P5 has to be the saboteur from the two-man Quest 3, and P2 is the only logical common denominator who could have failed Quests 2 and 5. My final deduction is absolutely P2 and P5 as the evil team.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G187,5,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P3
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:N
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P3: ""I think it's crystal clear to everyone at this point that P2 was the common denominator on these last two fails, meaning P2 and P4 have been working together this whole time.""

P1: ""Yeah, there's a very specific detail about the Round 2 voting that absolutely proves it's P2 and P4, but I don't even need to explain it since the mission fails speak for themselves.""

P2: ""The actual mission data contradicts that completely; Q1 failed with P1, and Q4 and Q5 failed with P3, which proves that P1 and P3 are the only mathematically valid evil pair.""

P5: ""Since I know for a fact I didn't play the fail card on Q4, P3 has to be the saboteur there, and by process of elimination from Q1, P1 has to be the other one, so my final read is P1 and P3.""","{
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}"
G188,5,P4,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P2
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P5: ""The only player who has consistently voted yes on every single failed team is P3, and that pattern is undeniable. Based on that and the Round 1 failure, my final read is that P3 and P4 are our evil pair.""

P3: ""Wait, I just voted yes because I thought we needed to see how the missions played out to gather data, but obviously that backfired since P2 and P5 were just stringing us along to set up this final fail! It absolutely has to be P2 and P5, because they passed when they needed cover in the middle rounds and then spiked it right at the end.""

P2: ""P3, you were on the first fail and approved the second without blinking, so it's a bit rich to try and shift all the blame onto us now. I'm locking in P3 and P1 as the evil team, since P1 drove that Round 2 disaster.""

P1: ""Looking at the hard data, the overlap between the Round 1 and Round 5 failures points directly to P2 being the common denominator, and P5's identical voting blocks with P2 across the late game confirm their partnership. My final deduction is that P2 and P5 are the evil team who expertly managed the pass/fail tempo.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
