game_id,round_id,role_id,llm_alignment,player_roles,public_history,prior_summary_gold,discussion_log,matrix_tactic_scale
G150,3,P3,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 3
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 3 Outcome: PASS",,"Discussion after Quest 3:

P4: ""Good, a pass finally—now stop treating the quest history like it’s astrology. The only thing this proves is P5 didn’t sabotage, so if we want to win, we need to stop auto-clearing people just because they weren’t on a fail team.""

P5: ""I put P1 with me specifically because P1 was the loudest suspect off Quest 1, and we needed a clean data point; we got a PASS, so I’m comfortable saying P1 is less likely evil than before. That pushes me back toward the Quest 2 fail: between P2 and P4 on that team, I still think P4 is the best explanation for why it failed while I passed.""

P1: ""Exactly—people were acting like Quest 1 was a smoking gun on me, but the moment I’m on a 2-person team and it passes, suddenly it’s ‘well that doesn’t clear you.’ If we’re being consistent, the bigger red flag is the Quest 2 trio where two people can point at each other forever, and I don’t love how quickly P5 locked onto P4 there.""

P2: ""Okay, I’m going to be super explicit because I keep getting lost in the loops: Quest 1 was P1/P3 and failed so at least one evil is in that pair, Quest 2 was me/P4/P5 and failed so at least one evil is in that trio, and Quest 3 was P1/P5 and passed so it’s less likely either of them is evil. If I combine that, the cleanest story is P4 as the evil on Quest 2, and then the remaining evil is either P3 or maybe P1 if they’re doing the ‘pass to buy trust’ thing, but the pass does make me want to test P4 harder next.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
G151,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P2
 Team: P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P1: ""Three straight fails doesn’t mean you just circle the same name; it means the table kept approving bad comps, and the common thread is the people who kept saying yes to everything. My final is P5 and P3 are evil—P5’s been on the ‘approve’ side every time and P3 slid onto two failing teams.""

P3: ""Yeah, I think most of us can agree the scary part is how P5 never once put their foot down, and P2’s ‘overlap’ argument has basically been steering the room since Round 1. My two are P5 and P2: P5 for greenlighting every fail, and P2 for being on the Round 2 and Round 3 fails while acting like it clears them.""

P2: ""Public record: Quest 1 was P1/P5 and failed; Quest 2 was P1/P2/P3 and failed; Quest 3 was P2/P3 and failed. The only pair that can account for all three fails is P1+P3: P1 covers Quest 1 and Quest 2, P3 covers Quest 2 and Quest 3, and there’s no way to explain Quest 3 failing without P3 being evil.""

P5: ""I know I look awful because I voted yes a lot, but those were approval votes and I was trying to get info instead of stonewalling, and I wasn’t even on Quest 2 or 3 so I literally can’t be the reason those failed. My final call is P1 and P3—P1 is tied to the first two failing teams and P3 is tied to the last two, and that lines up too cleanly to be anything else.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""}
}"
G152,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P3
 Team: P3, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P1: ""We can stop pretending this ended on some magic trick—publicly: Quest 1 failed with me+P2, Quest 2 failed with P2+P3+P4, and Quest 3 failed with P3+P5, so the only consistent thing across the board is that every ‘clearing’ attempt has been wrong."" 

P3: ""I put myself on the last team because people demanded ‘accountability,’ and it still failed, which tells you the sabotage pattern isn’t about who leads, it’s about who keeps getting trusted without consequence."" 

P5: ""Here’s the cleanest read: Quest 1 fail means at least one of {P1, P2} is evil; Quest 2 fail means at least one of {P2, P3, P4} is evil; Quest 3 fail means at least one of {P3, P5} is evil—since I’m Good, that points straight at P3, and pairing that with Round 1 puts the other evil as P1."" 

P2: ""I’m not 100% because I was on both early fails, but probabilistically the set that satisfies all three fails with minimal assumptions is P1+P3: P1 covers Quest 1, P3 covers Quests 2 and 3, and it matches how P1 kept steering blame onto me while P3 kept reframing ‘accountability’ into trusting him.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}"
G153,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P3
 Team: P3, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P3: ""Quest 3 fails on P3/P5, so either I’m Evil or P5 is—combine that with Quest 2 failing on P2/P3/P4 and the only way that makes sense is P2 and P5 are your two Evils, because that covers every fail without relying on P4 doing anything fancy."" 

P1: ""People are acting like ‘leader on a fail’ equals guilty, but the actual story is simpler: P2 touched two failing teams and then P5 happily approved every single lineup that ended in a fail, including P3/P5 just now."" 

P2: ""Okay, I know this is going to sound like I’m spiraling, but I’ve been consistent: I’m Good, I passed on Quest 1 and Quest 2, and I said after Round 2 that pulling P3 in was my mistake, not proof I’m Evil."" 

P5: ""Round 3 is the cleanest data point we got: the team was exactly P3 and me, and it failed, so P3 has to be Evil unless you think I sabotaged my own mission for no reason. My final call is P1 and P3 are Evil—P1’s on the Round 1 fail and never stops trying to make ‘P2 overlap’ the whole case, while P3 is now directly tied to a two-person fail.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
G154,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 3
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P1: ""Third straight fail and everyone’s going to do the lazy thing and just say ‘it’s the leader plus whoever was on it’—but that ignores the actual pattern: P2 has been on two failed quests now and voted yes on every single team that went through. My final call is P2 and P4 are the evils; the only constant across all this is P4 being tied to the first fail and then sitting back on the no vote while everything burns.""

P5: ""It’s wild that people keep trying to staple this to me when I wasn’t even on Quest 1 and Quest 3, and those failed anyway, so the real problem is somewhere else. I’m locking in P1 and P4 as evil: P1 was literally on the first and third failed quests, and P4 was on the first fail and has been ‘mysteriously’ voting no while still letting bad teams pass.""

P2: ""Let’s use hard constraints: Quest 1 was {P1,P4} and failed so at least one of P1/P4 is evil; Quest 3 was {P1,P2} and failed, and I’m good, so P1 must be evil. If P1 is evil, then Quest 1’s fail can be fully explained by P1, and Quest 2’s fail on {P2,P3,P5} must come from P5, so my final accusation is P1 and P5.""

P3: ""Given P2’s point, P1 being evil feels close to certain because Quest 3 fails with P2 on it; then the remaining probability mass for the second evil overwhelmingly sits on P5 because Quest 2 only had one plausible saboteur. So my final read is P1 + P5, with P4 looking like a consistent good no-voter rather than the source of three separate fails.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}"
G155,3,P4,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P5
 Team: P2, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P2: ""Everyone’s going to tunnel on ‘P2 was on Quest 2 and 3’ but that’s results-based—leaders kept putting me on teams and Good kept approving them. If you want the cleanest explanation across all three fails, it’s one evil in (P1/P3) from Quest 1 and one evil in (P5/P2) from Quest 3, and P5 has been the one driving the ‘it’s obviously P2’ story since Round 2.""

P3: ""All I’m saying is the only people who have been on multiple failed quests are P2, P5, and P1, and somehow P1 never gets real heat for being on the very first fail. If I have to name two, it’s P1 and P5—because they’ve been the loudest while also being closest to the fails.""

P5: ""Public record: Quest 1 (P1,P3) failed so at least one of P1/P3 is evil; Quest 2 (P2,P4,P5) failed so at least one of P2/P5 is evil; Quest 3 (P2,P5) failed so at least one of P2/P5 is evil again, and I’m good. That forces P2 as evil from Quests 2/3, and then Quest 1’s fail has to be P3, so my final is P2 and P3.""

P1: ""Look at participation: P2 is on Quest 2 and Quest 3 and both fail, and the only overlap between those two teams is P2 and P5; if P5 is claiming good, the consistent sabotage point is P2. Then Quest 1 fails on (P1,P3) and I’m good, so the other evil is P3—final call: P2 and P3.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G156,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P4
 Team: P1, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P3: ""Alright, I think we can all agree the pattern is basically solved now: every fail has P2 or P1 touching it, and this last one only had P1 and P4 on it. My final call is P1 and P2 are the two Evils, because that’s the only pair that keeps explaining the chain without inventing some crazy story.""

P1: ""People are acting like this Quest 3 fail is some giant ""gotcha"" on me, but that’s a framing trap — it really just proves P4 can’t be trusted, because if I were Evil I’d have no reason to keep eating heat after Quest 1. My two Evils are P4 and P2: P2 put me on Round 1, defended it, then hid behind ""I just voted yes to avoid rejects"" while three quests burned.""

P5: ""Let’s keep it factual: Quest 1 (P1/P2) failed, Quest 2 (P3/P4/P5) failed, Quest 3 (P1/P4) failed — the only players who appear on multiple failed quests are P1 and P4. Since I know I didn’t fail Quest 2, the simplest full explanation is P1 and P3 are Evil: P1 covers Quests 1 and 3, and P3 covers Quest 2.""

P2: ""I’m not 100% certain, but I’m like 70/30 on P1 being Evil because he’s on two fails and keeps making it about leader choices instead of who actually could’ve played a fail card. For the second Evil I’m torn between P3 and P4, but given P5’s point that someone on Quest 2 had to do it and P3 led that team, I’ll land on P1 and P3 as my final answer.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G157,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P2
 Team: P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P3: ""Three fails in a row with three different-looking teams tells me the problem is the constant voting bloc, not just whoever happened to be on the quest. P4 has been the lone consistent 'no' voice on every team and P2 just led us into another fail, so my final call is P2 and P4 are evil.""

P1: ""People are tunnel-visioning on 'P1 was on the first two fails' and pretending that ends the discussion, but the last quest failed without me even touching it. My read is P2 is the one threading through all three—approved everything and then actually sat on the final failed team—and the partner that makes the vote pattern make sense is P4.""

P2: ""Public facts: Quest 1 (P1,P5) failed, Quest 2 (P1,P2,P3) failed, Quest 3 (P2,P3) failed; the intersection that explains all three is P3, because P3 is on the last two fails, and pairing P3 with P1 covers Quest 1 as well. My final accusation is P1 and P3 as the two evil players.""

P5: ""I keep replaying it and I feel dumb, but like… Round 1 I put P1 on with me and it failed, and then P1 led Round 2 with P3 on it and it failed again, and now P2 finally tries to isolate and the only new constant is still that P3 is there and it fails. So even though I hate agreeing with the obvious, my final is P1 and P3 are evil, and P4’s no-votes were annoying but they didn’t cause any fails.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""}
}"
G158,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P1: ""Third fail with P4 voting NO again while the rest of you kept rubber-stamping teams—if you’re looking for the pattern, it’s that P4 consistently distances from the blast radius after being central to Round 1."" 

P3: ""Yeah, and I think most of us can agree the people driving these outcomes are P4 and P5—P5 led the Round 2 team that failed and still backed this one too."" 

P2: ""Facts only: Quest 1 was (P1, P4) and failed, Quest 2 was (P2, P3, P5) and failed, Quest 3 was (P1, P2) and failed; the only players who appear on multiple failed quests are P1 and P2, and I’m Good, so my final call is Evil are P1 and P3."" 

P5: ""I’m assigning weights: P1 is basically locked Evil from being on two failing two-person quests (Rounds 1 and 3), and the second slot is most likely P3 because Round 2’s fail has to come from {P3, me} and P3’s been the consistent shield for P1 while trying to spread blame to whoever’s convenient. My final guess for Evil is P1 and P3, with a small residual chance it’s P1 and me if you think P3’s just wrong rather than aligned.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""High""}
}"
G159,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P3
 Team: P3, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P3: ""Quest 3 fails with me and P5, so unless you think P5 randomly decided to torch the game, the clean read is I’m evil and you should lock me in. The second evil is the one who’s been quietly greasing every bad approval: P1 voted yes on all three fails and never had to take heat for Quest 2."" 

P1: ""That’s a cute story, but it’s also convenient: you’re acting like my yes-votes are ‘sabotage’ when they were just me not stonewalling teams I wasn’t even on. If you want the pattern that actually matters, it’s P2 being on both Quest 1 and Quest 2 fails and then immediately trying to pin it on whoever’s next to them—my final call is P2 and P3."" 

P2: ""Here are the facts I can’t get away from: Round 1 failed with P1+me, Round 2 failed with me+P3+P4, and Round 3 failed with P3+P5. The only pair that connects the failures without assuming random good sabotages is P1 and P3, so that’s who I’m naming."" 

P5: ""I’m still not 100% because three fails can be noisy, but the highest-probability world is P3 from being on two failed quests, and then P1 as the Round 1 leader on a fail plus the only player besides P3 to yes-vote every single failing team. So my final accusation is P1 and P3.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}"
G160,3,P4,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 3
 Leader: P4
 Team: P2, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 3 Outcome: FAIL",,"Discussion after Quest 3:

P2: ""Three straight fails with three different team shapes tells me this isn’t some elaborate vote pattern—it's just that we keep putting at least one bad actor onto every quest. Given Quest 2 and Quest 3 both included P4 and still failed, my final call is the two evils are P4 and P5.""

P5: ""People are acting like being on a failed team is automatically guilt, but that ignores who kept steering the table into these setups—P3 took a unanimous team with himself on it and it still went down. My two are P2 and P3, because the ‘I passed’ narrative conveniently points anywhere except the people pushing the teams.""

P3: ""Public facts: Quest 1 (P1/P2) failed, so at least one of P1 or P2 is evil; Quest 3 (P2/P4) failed, so at least one of P2 or P4 is evil; combine those and P2 is the only overlap, so P2 is locked. Then on Quest 2 (P3/P4/P5) I passed, so the fail had to be P5 or P4, and if P4 were evil they’d also be the sabotage on Quest 3 which is possible—but the cleanest pair consistent with all three fails is P2 and P5.""

P1: ""Okay, I know this is messy, but I keep coming back to the same thing: Round 1 was literally P1/P2 and it failed, and then Round 3 was P2/P4 and it failed again, so unless I’m supposed to believe I accidentally framed myself and P4 twice, P2 is in both and that’s just too much. And then the other fail has to come from Round 2’s team, and if P3 is saying he passed, I don’t see P4 as the type to eat two sabotages while voting cautious early, so my final names are P2 and P5.""

","{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""}
}"
G161,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 3 Outcome: PASS",,"Discussion after Quest 3:

P1: ""Three straight passes with everyone voting Y the whole time tells me the ‘information from vote splits’ plan was basically noise—what mattered was not overcorrecting into paranoia. If I have to name a pair anyway, the cleanest story is P2 and P5: they both spent the game warning that passes prove nothing while quietly steering which names stayed ‘safe.’""

P3: ""I’m going to underline one thing that’s just true: P1 was on Quest 2 and Quest 3, and if P1 were evil, those were easy spots to slip a fail and end this—he didn’t. My two evil calls are P2 and P5, because the loud ‘don’t read into passes’ messaging is exactly what you say when you want cover no matter what happens.""

P5: ""Facts only: Quests were (P1,P5) pass, (P1,P2,P3) pass, (P1,P2) pass, and every single approval vote was unanimous—so the only hard data is team overlap, and the one constant across all three quests is P1. My final answer for evil is P1 and P3: P1 kept positioning as the ‘reasonable’ gatekeeper against suspicion, and P3 repeatedly minimized analysis while being present on the only 3-person quest where two evils could hide in plain sight.""

P2: ""My picks are also P1 and P3, because the end-state makes sense if evil chose to pass early and never create a vote record—P1 pushed that exact framing all game, and P3 backed it by dismissing any attempt to generate signal. I put P1 on my Round 3 team to force a commitment point, and the fact we got a pass doesn’t clear him; it just means evil opted for long con over sabotage.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G162,3,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 3
 Leader: P4
 Team: P1, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 3 Outcome: PASS",,"Discussion after Quest 3:

P2: ""Three straight passes, and I’m going to be blunt: if you’re still trying to land this on me or P1, you’re forcing a story over results. My final call is P3 and P5 as the two evils — they’ve had the luxury of sounding ‘reasonable’ while riding clean missions.""

P1: ""Yeah, and notice how the narrative keeps getting framed like ‘P1+P2 must be evil because we were on early teams,’ even though every single time those teams got approved and came back PASS. If I have to name two, it’s P3 with either P5 or even P4 — the constant ‘test one of us off-team’ framing was an easy way to keep heat on the same pair without ever producing a fail.""

P3: ""The only coherent way to read 3 PASS is that evil chose to never pull the trigger, and the easiest place for that to happen is the pair that controlled two missions together: P1 and P2 were on Quest 1 and Quest 2 as a duo. My final accusation is P1 and P2, because the public vote record gives us no counterweight — they were always safely inside unanimously-approved teams and never had to take the risk of being separated until now.""

P5: ""Facts only: P1 and P2 appear together on both Quest 1 (2-player team) and Quest 2 (3-player team), and both passed, which is exactly what disciplined evil can do early to buy ‘we’ve proven ourselves’ credibility. My final read is P1 and P2 as evil; their endgame push is basically ‘passes clear us,’ which isn’t actually evidence in Avalon.","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G163,3,P4,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 3
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 3 Outcome: PASS",,"Discussion after Quest 3:

P2: ""Three clean passes with different mixes tells me the paranoia pushes were the real noise—if there were two coordinated Evils here, we'd have seen at least one forced fail by now. My final call is P3 and P4 as the Evil pair, because P3 kept trying to 'structure' teams around P4 like it was a lock from Round 1.""

P5: ""I’m sticking with what I said early: Mission 1 passing doesn’t clear P1/P4, and then P1 being the overlap on every single quest is the only constant in all three passes. So my two Evils are P1 and P4—P1’s been on everything and it’s too convenient that every team he touches looks ""safe.""""

P3: ""Facts: R1 was P1/P4 PASS, R2 was P1/P2/P5 PASS, R3 was P1/P2 PASS—so P2 is on two quests and P5 is only ever on the one quest where P2 also appears. My final answer is P2 and P5, because their Round 2/3 positioning lets them claim ""see, it passed"" while never giving us a clean data point that isolates either of them."")

P1: ""I’m not doing the mental gymnastics that 'no fails' means the people on passes must be evil—Evils can just ride passes to look clean, especially on an early win line. My final two are P2 and P5; they were both on the Round 2 team together and they’ve both spent more time arguing theory about why passes don’t clear anyone than actually committing to consistent reads.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""}
}"
