game_id,round_id,role_id,llm_alignment,player_roles,public_history,prior_summary_gold,discussion_log,matrix_tactic_scale
G078,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 1
 Leader: P4
 Team: P1, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I definitely played a pass, so P4 obviously threw that mission just to set me up and look innocent.""

P4: ""I know I passed, but I honestly believe P1 just accidentally clicked the fail button, because no evil player would blatantly fail the very first mission.""

P3: ""If you analyze the voting paradigm, an early fail actually indicates a sub-optimal quantum read on the meta rather than direct sabotage.""

P5: ""I approved that team, so I guess I just let myself get completely fooled by the group dynamics and my own bad judgment.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Hard lying"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Sincere false belief"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Adversarial"",""tactic"":""Obfuscatory nonsense"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Self-deception"",""scale"":""GRS"",""level"":""Moderate""}
}"
G079,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P5: ""The mission succeeded under my leadership, so sticking with our proven team makes the most sense.""

P4: ""I just agreed with the team proposal because it seemed fine, and I'm honestly just relieved we got a success.""

P1: ""I played a pass card exactly like I was supposed to, so I've shown everyone where my loyalties lie.""

P3: ""We got two passes which gives us a solid foundation, though we shouldn't rush our next player picks.""","{
  ""P5"": {""row"":""Selective / Framing"",""col"":""Defensive"",""tactic"":""Omission to save face"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Face-saving blather"",""scale"":""GRS"",""level"":""Moderate""},
  ""P1"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Pragmatic silence"",""scale"":""GRS"",""level"":""High""}
}"
G080,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""P2 was acting really sketchy before we went on the quest, I bet they were planning to throw a fail card if I hadn't stared them down.""

P5: ""Wow we actually passed, I totally thought there'd be a fail but yay! Anyway, P1 and P2 are definitely both completely confirmed good now, right guys?""

P3: ""I'm the one who told everyone to approve this team from the start, so you can thank me for us getting a point on the board.""

P4: ""The mission passed with P1 and P2, so we know neither of them played a fail card, which makes things simpler for now.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Bold falsehoods"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Overstated contribution"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}"
G081,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Okay, look, I obviously didn't fail my own mission, so P2 must have been the one who threw the fail vote to set me up.""

P4: ""Since there were only two people on the mission and it failed, we know mathematically that at least one of P1 or P2 is evil, but it could be both if they decided to double-fail, which means we should probably avoid putting either of them on the next team until we have more information from the voting patterns.""

P3: ""Oh man, that really sucks that it failed, I really thought it was a solid team, maybe P2 made a mistake or something?""

P5: ""The facts are clear here, P1 and P2 failed the mission, so one of them is definitely evil. Let's just keep both of them off the next team entirely to guarantee a pass.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Rationalized error"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G082,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P1
 Team: P1, P3
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I put a pass on that quest, so P3 had to be the one who failed it.""

P3: ""P1 is saying that, but as a spy they would definitely throw me under the bus first to clear themselves.""

P5: ""I probably shouldn't have approved that team, but we should just leave them both off the next one.""

P4: ""The voting alignment was weird anyway, and failing round one just shifts the probability matrix, so it's impossible to tell yet.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Defensive"",""tactic"":""Omission to save face"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Adversarial"",""tactic"":""Obfuscatory nonsense"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G083,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Honestly, P2 seemed super nervous when picking the team, so I'm pretty sure they threw the fail just to set me up.""

P4: ""I only voted yes because everyone else did and I didn't want to stall the first round, I really had no idea they would fail it!""

P5: ""I understand why you voted yes P4, we all did to get info, but now we know for a fact either P1 or P2 is evil.""

P3: ""We shouldn't put P1 or P2 on the next team, let's just stick to the rest of us for now without jumping to conclusions.""","{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Opportunistic"",""tactic"":""Bullshitting"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Self-justification"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective/Framing"",""col"":""Cooperative"",""tactic"":""Pragmatic silence"",""scale"":""GRS"",""level"":""Moderate""}
}"
G084,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P4: ""P1 and P2 passed the mission, but we shouldn't lock them in immediately since evil players often play along early on to gain trust.""

P1: ""I agree we need to be careful, but since P4 and P5 rejected the team, maybe we should look at them next?""

P3: ""I honestly believed the team was going to fail because I thought my internal read on P1 was right, that's why I voted no.""

P5: ""The voting algorithms suggest that a four-to-one approval ratio on a first mission statistically points to a false positive, so we should pivot the roster entirely.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Honest mistake"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Self-deception"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Strategic uncertainty"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Opportunistic"",""tactic"":""Technobabble"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G085,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P4
 Team: P1, P4
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""Well the quest passed with P4 and me, so maybe P4 is good, though I guess an evil player could have thrown a pass just to confuse us.""

P4: ""I don't know why you're doubting me when we clearly proved ourselves; you must be misremembering how standard first round plays work, P1.""

P5: ""I voted for the team because I had a strong feeling it was clean, and since I helped push it through to a pass, you guys should trust my judgment.""

P3: ""Since P1 and P4 succeeded, we know that core works, so let's just add one more solid person to the next team.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Gaslighting"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Self-justification"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""}
}"
G086,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""Since P3 and I passed the first quest and the vote was unanimous, we have a great foundation to build from.""

P5: ""We all agree that P1 and P3 did a great job, so bringing me and P4 on the next quest is the logical next step to test the waters.""

P3: ""I'm definitely good since I passed the mission, but we shouldn't just blindly trust people who try to force their way onto the next team.""

P4: ""Actually, evil players always pass the first round to build trust, so you really need to put me on the next team instead of P1 to be safe.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Defensive"",""tactic"":""Half-truths"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Strategic fabrication"",""scale"":""Mach-IV"",""level"":""Low""}
}"
G087,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I know I played a pass, so P3 must have just accidentally played a fail card instead of a pass. I still think he's good.""

P3: ""Nice try P1, but I played a pass and you definitely failed it, stop trying to turn it back on me!""

P4: ""Given the fail, it's highly probable that exactly one of P1 or P3 is evil, so we should probably isolate them in the next team to narrow it down.""

P5: ""Yeah, it's really confusing and unfortunate right now, we just have to be careful and hopefully figure out who is telling the truth.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Sincere false belief"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Selective/Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Face-saving blather"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G088,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Look, I threw a pass, so P2 obviously just sabotaged the mission. I can go with anyone else next round and prove it.""

P5: ""I understand why we all voted yes to get things moving, but obviously one of P1 or P2 is evil. We shouldn't trust either of them right now.""

P4: ""Honestly guys I just voted yes to see what would happen, but wow that really backfired! We definitely need to keep both P1 and P2 off the next team entirely just to be safe.""

P3: ""I actually noticed P2 stalling during the team selection, they definitely planned this fail. P1 is telling the truth, so we should trust P1 for the next quest.""","{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Opportunistic"",""tactic"":""Bullshitting"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Hard lying"",""scale"":""Mach-IV"",""level"":""High""}
}"
G089,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P4
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I know I passed, but maybe I somehow clicked the fail card by mistake? If not, P4 is definitely the spy.""

P4: ""Nice try P1, but you're obviously the spy because I played a pass and you just confessed to failing it.""

P3: ""Well, failing the first mission isn't great, but we just need to be careful about who we pick next.""

P5: ""I approved this team specifically to test you both, and my strategy gave us exactly the info we needed to isolate the spies.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Honest mistake"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Bold falsehoods"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Vague filler"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Overstated contribution"",""scale"":""Mach-IV"",""level"":""High""}
}"
G090,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P5: ""Since I led that team and we passed the mission smoothly, I think P1 and I have shown we are playing for the Good side.""

P4: ""I agree, passing the first mission is a strong sign, so P1 and P5 must both be good players.""

P1: ""Exactly, and since P3 and P4 voted yes to approve us, we probably have our core trusted group already established.""

P3: ""It's nice that we got a success on the board, but it's only round one so we shouldn't be entirely sure about anyone yet.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Self-justification"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Sincere false belief"",""scale"":""GRS"",""level"":""High""},
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Strategic uncertainty"",""scale"":""GRS"",""level"":""Low""}
}"
G091,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""I know people might suspect me for just jumping on the first team, but since it passed, P3 must be evil for voting against us.""

P5: ""Well, P4 voted No along with P3, so we probably shouldn't put either of them on the next team to be safe.""

P3: ""P4 actually voted Yes, P5. I voted No simply because P2 picked themselves and P1 without consulting anyone, which is a common evil tactic even if they pass.""

P4: ""Exactly, the first mission always passes anyway because evil players want to build trust, so P1 could easily just be hiding.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Rationalized error"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Honest mistake"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Opportunistic"",""tactic"":""Bullshitting"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G092,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P3: ""P1 and I just passed the first mission, which gives us a solid foundation to build our next team around.""

P1: ""Notice how everyone voted yes to approve us; the spies are clearly hiding in that unanimous vote rather than trying to block it.""

P4: ""Actually, P3 is probably evil and just passed it to look good, so don't look at me just because I wasn't on the team!""

P5: ""Let's just take the win for now and focus on adding a trustworthy third person, rather than overanalyzing the votes right away.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Pragmatic silence"",""scale"":""GRS"",""level"":""High""}
}"
G093,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P4: ""P1 and P2 passed the first mission, and since P3 is the only one who rejected it, it seems like P3 might have been trying to keep a fully good team off the board.""

P1: ""I know P2 and I passed, but the fact that P5 voted yes so quickly makes me worried I made a mistake trusting P2 and an evil player approved to blend in.""

P5: ""Don't try to pin anything on my approval vote, I just trusted the leader; it's P3 who threw the isolated reject vote that we should really be questioning.""

P3: ""Statistically speaking, the voting variance vector on a first-round pass usually indicates a high probability of a false-positive baseline, so we need to completely restructure our selection matrix.""","{
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Rationalized error"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Opportunistic"",""tactic"":""Technobabble"",""scale"":""Mach-IV"",""level"":""Low""}
}"
G094,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P4: ""The only undeniable truth here is that a fail was played on a two-person team, and we all blindly voted yes for it. We need to look closely at why we let this happen.""

P1: ""Look, I know the mission failed, but I played a pass card, I swear! I double-checked my screen and I know I put in a success, so P3 had to have thrown the fail.""

P3: ""P1, you were hesitating a lot when selecting your card, which is a classic tell for someone debating if it's safe to play a fail. Stop trying to project your sabotage onto me.""

P5: ""Honestly, I feel like one of you must have just accidentally clicked the wrong button. I really don't think either of you would sabotage the very first mission so blatantly.""","{
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Gaslighting"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Self-deception"",""scale"":""GRS"",""level"":""Low""}
}"
G095,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I am 100% good and played a success on that mission, so P3 is absolutely the spy who threw the fail and you all need to believe me right now!""

P3: ""I'm not going to get into a shouting match with P1, but I know what I played and it certainly wasn't a fail.""

P4: ""Let's be real, P1 was super eager to get on that team and we all just voted yes, so they probably planned to sabotage it from the start.""

P5: ""Given that the mission requires only one fail card to fail, and there were only two people on it, we can logically deduce that exactly one or both of P1 and P3 are evil, so our best strategy is to simply exclude both of them from the next proposal.""","{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""High""}
}"
G096,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P5: ""I know it looks like a 50/50 between us from the outside, but I can promise you that P1 was the one who failed it.""

P1: ""I only went on that mission because you picked me as leader, and I obviously played a pass.""

P4: ""Since P5 was the leader who made that specific team, they could easily have failed it just to frame P1 right off the bat.""

P3: ""We all voted yes so we are all a bit at fault for letting it through, but clearly one of those two is lying to us.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Defensive"",""tactic"":""Half-truths"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Moderate""}
}"
G097,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""I know the mission passed, but P2 literally told me they were going to fail it, so they're just playing mind games with us.""

P3: ""I can understand why you'd be cautious P1, but looking at it from the outside, a pass is a pass so we should give P2 the benefit of the doubt for now.""

P5: ""Don't look at me for approving that shady team, I only voted yes because the interface lagged and I clicked the wrong button!""

P4: ""Well, things happen and it is what it is, let's just see how the next round plays out and go from there.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Gaslighting"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Vague filler"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G098,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P4: ""I voted for the team because I figured it was a standard first round, just trying to keep my head down and help us progress.""

P5: ""That's a pretty convenient way to blend in, P4; if anything, you sound like a spy trying to deflect suspicion before anyone even asks.""

P3: ""Well I only approved it to get some data on the board, I'm just playing it safe and observing right now.""

P1: ""I actually saw P4 trying to signal someone during the vote phase, so they are probably evil trying to ride our successful mission.""","{
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Face-saving blather"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Self-justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P1"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Strategic fabrication"",""scale"":""Mach-IV"",""level"":""High""}
}"
