game_id,round_id,role_id,pass1_matrix_json,pass1_reasoning
G084,5,P2,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: Staying in Over-explaining fits Moderate GRS and the decisive final-round need to walk everyone through a full timeline case against the remaining suspects without tightening into risky absolutes.
P3: With the game-ending fail on a team containing P3, Low Mach-IV benefits most from WIFOM—implying the sabotage could be elsewhere while refusing to commit to a clean alternate narrative.
P4: High GRS should remain Evidence sharing and hard-commit to the strongest public deductions (fail-team intersections and vote patterns) to force a final alignment solve.
P5: Under heavy structural suspicion, Moderate Mach-IV should use Strategic omission to avoid addressing the damning fail-only overlap directly while steering focus onto ambiguities about who could have failed when."
G085,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: With the final mission failing on a P2/P3/P4 team, P1 should double down on concrete cross-quest constraints to force a P3/P4 solve rather than getting lost in vote noise. P3: As the Round 5 leader on the failing team, P3 should aggressively spotlight true but peripheral points (e.g., P1’s overlap on earlier fails, approval-vote irrelevance) to dilute the now-direct implication on P3/P4. P4: Coming off being the ‘new add’ on the Round 4 fail, P4 benefits most from re-contextualizing the three fails to keep the table from converging on the obvious P3+P4 pairing. P5: After being the lone NO on the final team, P5 can credibly argue a coherent endgame read (why rejecting P2/P3/P4 was correct) and press the group to commit to P3/P4 without overclaiming certainty."
G086,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With the final quest failing on a team that included P4, P1 should stay anchored in evidence sharing and crisply connect the fail set {P1,P2,P4} to the earlier pass-only trio {P1,P2,P3} to lock in P4/P5 as the pair.
P3: As the lone reject vote on the final team, P3 is positioned to rationally justify their No and push the group toward the consistent solution (exclude P4/P5) without needing to over-hedge.
P4: As the newly-confirmed high-suspicion participant on the decisive failed quest and low Mach, P4’s best survivable move is defensive deflection—redirect blame to ""who could have sabotaged earlier"" or ""setup theory"" rather than over-arguing specifics.
P5: With high Mach and endgame stakes, P5 should use misleading emphasis to focus on true but non-clearing points (e.g., 'passes don’t confirm,' 'P3 was on a fail in Q3') to reopen doubt and split the Good bloc away from the straightforward P4/P5 read."
G087,5,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the final quest failing and P1 already tied to both earlier fails, Moderate GRS should pivot from pure defense into probabilistic commitment (pointing at P3/P5) without overclaiming certainty. P3: As Low Mach-IV on the failing team, keep the Round 4 anchor of adversarial framing by spotlighting true-but-minor inconsistencies (e.g., prior passes) to dilute the obvious inference that P3 is implicated. P4: High GRS should stay evidence-forward and press a decisive accusation using the failure intersections (P3 appears on Q1+Q5 fails; P5 on Q4 fail; P1 overlap narrative revisited) to force a clean endgame. P5: Moderate Mach-IV should reframe the Q5 fail away from P3 by skewing context (e.g., ‘P1 is on both early fails’ / ‘P2 led the last team’) to keep the vote bloc split and prevent a clean solve."
G088,5,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""}
}","P1: After leading the failing final quest on the same team that just passed, he should minimize traceable claims and selectively leave out connections that point back to him while letting the table fight over P4/P5.
P3: With endgame urgency and high Mach-IV, he can keep hammering true but skewed points (vote patterns, P2’s repeated no-votes, ‘P1 isn’t cleared by passes’) to distort who gets blamed for the final fail.
P4: The decisive fail creates enough new signal that a moderate-GRS Good should stay structured and fact-forward, laying out the overlap logic (P1 on both the first fail and the final fail) to commit to a suspect.
P5: Low-GRS Good is likely to stay probabilistic and non-accusatory under pressure, framing the failure as updating odds (P1 vs. the others) rather than overcommitting, to avoid being trapped by confident evil narratives."
G089,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With the final quest failing on a team that included P5, High-GRS P1 should double down on concrete cross-round facts to lock the table onto P5 as the decisive saboteur. P3: As Moderate-GRS and previously logic-driven, P3 should present probabilistic updates (the fail strongly implicates P5 but leaves room to discuss who the second evil is) to keep credibility while converging on the right exclusion. P4: Low Mach-IV P4 benefits most from reactive blame-shifting after the fail (pointing to P1’s presence on a previous fail or criticizing team-approval patterns) rather than sophisticated narrative control. P5: High Mach-IV P5 is now directly implicated by the Round 5 fail, so the best win-line is aggressive inversion—accuse P1 of orchestrating narratives and claim the fail proves P1 is the consistent poison rather than P5."
G090,5,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the final quest failing on a team that included P1, P1 needs a high-pressure endgame stance that strategically omits incriminating cross-round patterns (perfect attendance and the R3 fail with P2) while focusing the table on alternative culprits.
P3: As low-GRS Good who has now voted no on the decisive losing team, P3 should stick to simple, consistent rational justification—explain the no-vote and argue the clean-good solve without overreaching into hard accusations.
P4: High-GRS Good should double down on evidence sharing because Round 5’s fail gives enough public data to commit to an explicit suspect set and push a clear, structured narrative for the final read.
P5: Under heat from Round 4’s fail and needing the game-ending misdirect, P5 should use misleading emphasis to spotlight true but selectively framed facts (e.g., “P1 wasn’t on R4’s fail” or “P2 keeps voting no”) to keep suspicion split away from the P1+P5 evil pair."
G091,5,P2,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: As final leader on a game-ending PASS, low-GRS P1 is best served by an earnest but messy recap of why repeating P1/P2/P5 is safest, reinforcing commitment without sounding too calculated.
P3: With the decisive team excluding both evils, high-Mach P3 should inject endgame doubt via WIFOM (implying intentional passes/hidden coordination) without committing to a falsifiable alternate solve.
P4: Moderate-Mach P4 should amplify true but minor ambiguities (e.g., ‘passes don’t clear anyone, unanimous votes mean nothing’) to keep suspicion diffuse at the last moment.
P5: After two clean passes on the P1/P2 core and both fails aligning with P3/P4 involvement, P5 should hard-commit by laying out the concrete round-by-round evidence to lock in the evil pair."
G092,5,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: With the final quest passing on a team that excluded P1 but included P4, P1 should pivot from Round 4 false-consensus pressure into adversarial strategic omission—highlighting uncertainty around who could have thrown earlier fails while carefully not foregrounding the P1-overlap logic.
P3: The Round 5 PASS provides consolidation data, so P3 should move from Round 4 evidence-dumping to rational justification that cleanly argues which minimal evil pair fits all results (and what that implies for P1/P4) without overreaching.
P4: Now that P4 survived a decisive PASS while suspected for defending P1 earlier, low-Mach play is to inject WIFOM (“why would I pass if I were evil?”) to muddy inference and keep P1’s earlier exposure from translating into a locked solve.
P5: As the high-GRS accuser who already built the overlap case, P5 should stay on evidence sharing and convert the Round 5 PASS into a crisp, public contradiction-check that pins the only consistent evil configuration and forces commitment."
G093,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the game ending and P1’s trust relatively intact, stick to evidence-sharing to lock the table onto the only coherent solve after the final PASS. P3: As a low-Mach evil under heavy historical suspicion, lean on misleading emphasis to weaponize true points (final PASS, vote patterns) to muddy the otherwise strong P3 intersection case. P4: High-GRS P4 should double down on structured evidence-sharing to force a commit on {P3,P5} and prevent endgame narrative drift from the Round 5 PASS. P5: As leader of the final passing team and moderate-Mach evil, use misframing to reinterpret the Round 5 PASS as broad exoneration and shift blame back toward a ‘trusted core’ without making falsifiable claims."
G094,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""}
}","P1: With the final quest passing on the same trusted trio and P3 again voting no, P1 should stick to clear, simple logic to lock the table into the winning pool and avoid reopening teams. P3: Facing a decisive endgame where the narrative is converging on P3/P4, P3 should selectively omit inconvenient vote/roster implications while attacking the certainty of the 'lock team' story to create last-second doubt. P4: Since P4 approved the winning final team and needs to look like the reasonable dissenter from 'autopilot clears,' bluntly conceding some obvious points while steering to a different suspect maximizes credibility. P5: The public record strongly supports excluding P3/P4, so P5 should anchor the room in concrete vote/quest facts to keep consensus on the solved pool rather than hypothetical WIFOM."
G095,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""}
}","P1: With the final quest passing on the same P1-P2-P3 core, P1 should lock the table onto the full quest/vote record and argue the remaining consistent evil pair is P3+P4. P3: In a do-or-die endgame, P3 should heavily spotlight the two passes they were on (R4/R5) to rhetorically ""clear"" themselves and force attention onto P1/P5 without making checkable fabrications. P4: As the lower-skill evil, P4 should continue pressuring a premature ""P4 lock"" by claiming the group broadly agrees P3 is cleared now and that the only reasonable doubt is P1’s R1 linkage. P5: P5 should keep a clean, logical through-line (R3 fail implicates P4; repeated P3 inclusion is evil risk-management) to justify excluding both P3 and P4 despite the late passes."
G096,5,P2,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: After the decisive PASS on a P1/P2/P4 team, he should reframe the whole game around Round-1 ambiguity to dilute the P4-delta argument and keep the final narrative from crystallizing against the evil pair.
P3: With the game on the line and having already built a fact-pattern case in R4, he should stick to concrete deltas (Q3 pass vs Q4 fail; Q4 fail vs Q5 pass) to argue P4 is the most consistent evil candidate.
P4: As the most exposed player (only-new-member on the Q4 fail) but newly covered by the Q5 pass, he should aggressively over-weight the PASS as ""exoneration"" while downplaying that it could be a deliberate no-sabotage play.
P5: Having rejected the winning Q5 team and facing potential blowback, he should probabilistically update rather than hard-lock, keeping pressure on P4 while allowing for the alternative that P1 was Q1’s failer and chose to pass later."
G097,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: With the final quest passed on the same {P1,P4,P5} team, P1 should weaponize true facts by over-weighting the two PASS results to crowd out the earlier FAIL pattern and pressure a ‘case closed’ narrative. P3: As high-GRS Good in a decisive endgame, P3 should stay in structured evidence mode and explicitly reconcile the two FAILs with the repeated PASS team to keep the accusation model coherent. P4: Under lingering suspicion from Quest 3’s FAIL, P4 should lean into endgame adversarial framing by omitting the most incriminating inferences (e.g., why a PASS on Q4/Q5 is strategically convenient for evil at 2-2) while highlighting only ambiguity. P5: As low-GRS Good who led the final team that passed, P5 should use straightforward rational justification to explain why they proposed/accepted {P1,P4,P5} and to anchor a simple, consistent read without getting lost in complex probabilistic arguments."
G098,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With the final-pass cover (Quest 5), shift from Round-4 misframing into adversarial truth-distortion by spotlighting the Round-5 PASS to undercut the P1/P5 suspect set and pressure a mislynch.
P3: Stay anchored in evidence sharing and hard-commit the cross-constraints from the two FAILs while integrating the Round-5 PASS to argue the most consistent evil pairing.
P4: Upgrade from over-explaining into a simpler rational-justification script to look steadier as leader and defend why the Round-5 team composition plus prior FAIL structure implies a specific exclusion going forward.
P5: Keep the Round-4 cherry-pick style but become more lethal in the final round by omitting uncomfortable linkage from Quest 4 while nudging focus onto P3/P4 leadership choices instead of the P5-containing FAIL."
G099,5,P2,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the final quest passing on a team that still included P4, P1 should shift from empathizing to crisp logic about why a PASS doesn’t clear P4 given the Round 4 FAIL and the need to lock a trust core now.
P3: As the Round 5 leader who just got a decisive PASS, P3 should ground the table in concrete vote/team/outcome facts (not feelings) to justify the endgame read and overcome their prior over-explaining tendency.
P4: With heat from Round 4’s FAIL but cover from Round 5’s PASS, P4 should selectively omit the most damning cross-round implications (e.g., “P4 is the common variable across FAIL/PASS worlds”) while pressing uncertainty elsewhere.
P5: After being off the Round 4 fail team yet previously tied to Round 2’s FAIL, P5’s best win line is to reframe the timeline so the table focuses on P1’s repeated presence and treats both FAILs as ‘core corruption’ rather than evil-slot consistency."
G100,5,P2,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: With the game at 2-2 and a final PASS on a team including P5, Low-GRS P1 will try to lock the win by talking through every prior round and why P1/P3 remain the safest core, even if it comes out rambling. P3: High-GRS P3 should stay in evidence mode and explicitly map the only consistent evil pair (P4 on R1 fail + P5 on R2 fail) while warning that final-round passes can be deliberate non-sabotage. P4: After gaining cover from a Round 4 PASS, P4’s best play is to reframe the record as ‘anti-P4 paranoia’ and argue the passes show suspicion is outdated, steering discussion away from the R1 failure. P5: With a Round 5 PASS that conveniently ‘cleans’ him, low-Mach P5 should seed WIFOM about why an evil would ever pass the deciding quest and imply the real danger is overconfidence in P1/P3, without committing to a falsifiable story."
G131,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Gaslighting"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With the final quest failing and P1 being on two failed teams, they must stay structured and push a clear, fact-anchored solve to force commitments. P2: As the Round 5 leader on the failing team, P2 needs maximum endgame doubt by implying multiple plausible saboteur worlds without pinning details that can be checked. P4: Low-GRS but now empowered by voting NO on the failing final team, P4 should calmly justify a concrete next-step narrative (who can/can’t be evil) rather than probabilistic hedging. P5: Under heavy suspicion from Q4 and now incentivized to close the game, P5 should aggressively attack others’ memory/logic around vote patterns and ‘obvious’ deductions to destabilize the good bloc."
G132,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the final team (P1/P2/P5) now failing after previously passing, P1 should pivot from defending self to logically explaining why the new data implicates a specific subset while preserving credibility. P2: As the Round 5 leader on the failing team and Mach-IV Low, P2 should avoid over-elaborating and instead leave out damning linkages (leader responsibility + repeat team) while nudging blame onto a safer target. P4: High-GRS P4 should stay in evidence mode and crisply connect the fail/pass pattern across Q2/Q4/Q5 to drive a decisive accusation and lock the table’s inference. P5: With endgame pressure and moderate Mach, P5 should weaponize true details (earlier passes) while over-weighting them to distort the interpretation of the decisive fail away from P5."
G133,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""}
}","P1: With the final quest failing on a team containing them, P1 should continue their Round-4 misframing style by strategically omitting the damning through-line (their presence on both Q1 and Q5 fails) while steering blame toward alternative pair narratives.
P2: High Mach-IV can press an adversarial endgame by loudly spotlighting true-but-narrow points (e.g., that P1 previously passed on Q4, or that repeated P1+P3+P4 once passed) to dilute the inference that P1 is the consistent fail source.
P4: As leader of the last proposal and a Good moderate, P4 should shift from justification to evidence sharing—lay out the clean logical constraint that the only new failure info implicates P1 most strongly given Q1 and Q5 both include P1.
P5: Low-GRS Good is best used to keep flexible but supportive pressure via Bayesian hedging—state high probability on P1 while leaving room to discuss whether the second Evil is P2 vs. a misread of earlier fails, avoiding overcommitment errors."
G134,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""High""}
}","P1: With the decisive fail and high Mach-IV, P1 should aggressively steer the blame narrative by omitting the most damning cross-quest pattern (P1 appearing on every failed quest) while spotlighting ambiguity elsewhere. P2: As Round 5 leader whose proposed team (including P4) just failed, P2 must stay in investigation mode and anchor the table with concrete vote/team/outcome facts to justify a final, committed evil call. P4: Low Mach-IV and now implicated by being on the Round 5 failing team, P4’s best survival play is reactive blame-shifting away from self (and away from P1) onto a good target and/or the “inconclusive” nature of anonymous fails. P5: High-GRS good should update from earlier certainty into a probability-structured solve that integrates the new fail implicating P4 while still leaving room to reconcile P1’s earlier fail pattern, setting up a clear final recommendation."
G135,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the final quest failed on a team P1 wasn’t on, P1 should aggressively spotlight that fact and over-weight vote history/""I wasn’t there"" logic to keep heat off the Evil pair while pressuring a Good mis-elim. P2: As the standing scapegoat from R2/R4, P2’s best survivable line at low GRS is to keep flooding concrete-sounding detail about intentions and votes to appear earnest rather than sharply accuse. P4: High-GRS P4 should stay in evidence mode and publicly pin the only consistent explanation—P5 must be Evil because the final team contained exactly one unknown (P5) alongside two Goods (P3/P4), producing a fail. P5: Under maximum endgame scrutiny after being on the decisive failing team, P5 should carefully omit the most incriminating implications (the ""only new variable"" argument) while steering discussion onto alternative worlds and vote patterns without making fully checkable claims."
G136,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""Low""}
}","P1: With decisive pressure on the failed final quest containing P2/P3/P4, P1 should minimize discussion of overlap logic and selectively omit inconvenient vote/team-history to keep the blame clouded. P2: As the likely saboteur on the final team, a high-Mach P2 should aggressively spotlight true-but-skewed points (e.g., P4 being on both the Round 4 pass and Round 5 fail) to force a 50/50 between P2 and P4. P4: The final failure demands commitment, so P4 should lay out concrete public evidence (team overlaps and which combinations can explain the two fails) to pin the evil pair as P1+P2. P5: Low-GRS P5 is best as an emotionally earnest amplifier—messily reiterating the simple patterns (P1 on early fails, P2 now on the decisive fail) rather than trying to over-optimize deductions."
