game_id,round_id,role_id,llm_alignment,player_roles,public_history,prior_summary_gold,discussion_log,matrix_tactic_scale
G086,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""The mission passed, which is a good start. Let's stay focused and cautious.""

P3: ""I'm glad we passed. P1 did well, and I think we should consider keeping this team for the next round.""

P4: ""I think we should mix it up a bit. Just because it passed doesn't mean everyone was good.""

P5: ""Exactly, there's always a chance someone was hiding their true intentions. We shouldn't get too comfortable.""","{""P1"": {""row"": ""Selective / Framing"", ""col"": ""Cooperative"", ""tactic"": ""Pragmatic silence"", ""scale"": ""GRS"", ""level"": ""High""}, ""P3"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Perspective-taking"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P4"": {""row"": ""Counterfactual"", ""col"": ""Opportunistic"", ""tactic"": ""Strategic fabrication"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P5"": {""row"": ""Selective / Framing"", ""col"": ""Opportunistic"", ""tactic"": ""Misframing"", ""scale"": ""Mach-IV"", ""level"": ""High""}}"
G087,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I voted for the team because I trusted P3, but now I'm not so sure since the mission failed.""

P3: ""It was definitely P1 who failed the mission, not me.""

P4: ""I can't believe P1 would fail the mission; they seemed so trustworthy. Maybe P3 is misleading us.""

P5: ""Let's not jump to conclusions. It could have been a simple mistake by anyone.""","{""P1"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Rational justification"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P3"": {""row"": ""Counterfactual"", ""col"": ""Adversarial"", ""tactic"": ""Hard lying"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P4"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Sincere false belief"", ""scale"": ""GRS"", ""level"": ""High""}, ""P5"": {""row"": ""Careless-to-truth"", ""col"": ""Opportunistic"", ""tactic"": ""Bullshitting"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}}"
G088,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Wow, that was unexpected! I guess we need to really think about who we trust next time.""

P3: ""Well, it's a shame the mission failed, but let's not jump to conclusions. It could have been an honest mistake.""

P4: ""We need to be cautious. The failure suggests an evil player was involved.""

P5: ""Oops, I thought everything was fine. Maybe I missed something. Let's try to figure this out together.""","{""P1"": {""row"": ""Careless-to-truth"", ""col"": ""Adversarial"", ""tactic"": ""Obfuscatory nonsense"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P3"": {""row"": ""Careless-to-truth"", ""col"": ""Defensive"", ""tactic"": ""Face-saving blather"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P4"": {""row"": ""Selective/Framing"", ""col"": ""Cooperative"", ""tactic"": ""Strategic uncertainty"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P5"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Honest mistake"", ""scale"": ""GRS"", ""level"": ""Low""}}"
G089,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P4
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""The mission failed with P4 on the team. That's a clear sign we need to reconsider who we trust.""

P3: ""Yeah, we need to be more cautious. I mean, it could have been a mistake, but the odds are not in favor of that.""

P4: ""Well, you see, the dynamics of probability in these early stages can be quite misleading if you consider the statistical variance and the psychological factors at play.""

P5: ""I don't think it's fair to jump to conclusions. Maybe we're just overthinking it and need to give everyone a fair chance.""","{""P1"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Evidence sharing"", ""scale"": ""GRS"", ""level"": ""High""}, ""P3"": {""row"": ""Careless-to-truth"", ""col"": ""Cooperative"", ""tactic"": ""Over-explaining"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P4"": {""row"": ""Careless-to-truth"", ""col"": ""Opportunistic"", ""tactic"": ""Technobabble"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P5"": {""row"": ""Counterfactual"", ""col"": ""Defensive"", ""tactic"": ""Self-deception"", ""scale"": ""Mach-IV"", ""level"": ""High""}}"
G090,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""Well, the mission passed, so let's not fix what's not broken.""

P3: ""It's good that we passed, but we should still be cautious moving forward.""

P4: ""I'm glad the mission succeeded! We should keep the momentum going, but let's stay alert.""

P5: ""See? We did great! Maybe we should stick with a winning team.""","{""P1"": {""row"": ""Counterfactual"", ""col"": ""Defensive"", ""tactic"": ""Deflection"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P3"": {""row"": ""Selective / Framing"", ""col"": ""Cooperative"", ""tactic"": ""Bayesian hedging"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P4"": {""row"": ""Careless-to-truth"", ""col"": ""Cooperative"", ""tactic"": ""Noisy sincerity"", ""scale"": ""GRS"", ""level"": ""High""}, ""P5"": {""row"": ""Selective / Framing"", ""col"": ""Opportunistic"", ""tactic"": ""Cherry-picking"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}}"
G091,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""I'm glad the mission passed. Let's keep this momentum, but we should be cautious.""

P3: ""Great job, team! The mission passed, so this team seems solid. We should stick with it.""

P4: ""I'm relieved the mission went well. I think we should consider the same team or make slight adjustments.""

P5: ""I'm happy we succeeded, but we should remain open to changes in the team to ensure continued success.""","{""P1"": {""row"": ""Selective / Framing"", ""col"": ""Cooperative"", ""tactic"": ""Pragmatic silence"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P3"": {""row"": ""Selective / Framing"", ""col"": ""Opportunistic"", ""tactic"": ""False consensus"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P4"": {""row"": ""Transparent"", ""col"": ""Defensive"", ""tactic"": ""Defensive disclosure"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P5"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Perspective-taking"", ""scale"": ""GRS"", ""level"": ""Low""}}"
G092,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""I'm glad the mission passed. It shows we can trust some of us to do the right thing.""

P3: ""It's a good start, but we should stay cautious. Let's analyze who we can trust moving forward.""

P4: ""The mission passed, but let's not get too comfortable. We need to be careful about who we trust next.""

P5: ""Great job, everyone! I was sure we'd succeed, though we should still be vigilant.""","{""P1"": {""row"": ""Transparent"", ""col"": ""Opportunistic"", ""tactic"": ""Weaponized candor"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P3"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Rational justification"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P4"": {""row"": ""Selective / Framing"", ""col"": ""Adversarial"", ""tactic"": ""Withholding info (WIFOM)"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P5"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Sincere false belief"", ""scale"": ""GRS"", ""level"": ""High""}}"
G093,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""The mission passed, but let's not get too comfortable. We should still be cautious about team selection.""

P3: ""I think there was a mistake in the team choice, but I'm glad it worked out. We should analyze our options carefully.""

P4: ""I might have misunderstood something earlier, but it's great that the mission succeeded. Let's keep up the good work.""

P5: ""The mission passed, but don't be fooled. There could be a traitor hiding among us who just played it safe this time.""","{""P1"": {""row"": ""Selective/Framing"", ""col"": ""Cooperative"", ""tactic"": ""Strategic uncertainty"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P3"": {""row"": ""Counterfactual"", ""col"": ""Defensive"", ""tactic"": ""Rationalized error"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P4"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Honest mistake"", ""scale"": ""GRS"", ""level"": ""High""}, ""P5"": {""row"": ""Counterfactual"", ""col"": ""Adversarial"", ""tactic"": ""Bold falsehoods"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}}"
G094,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""The mission failed with P3 on the team, so we need to reconsider who we trust.""

P3: ""I did my part and voted yes, maybe P1 made a mistake.""

P4: ""It's interesting how quickly fingers are pointed; maybe it's not as clear-cut as it seems.""

P5: ""I think we should discuss more about who was on the mission and what happened, as it's confusing right now.""","{""P1"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Evidence sharing"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P3"": {""row"": ""Transparent"", ""col"": ""Opportunistic"", ""tactic"": ""Overstated contribution"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P4"": {""row"": ""Careless-to-truth"", ""col"": ""Adversarial"", ""tactic"": ""Confusion tactics"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P5"": {""row"": ""Careless-to-truth"", ""col"": ""Cooperative"", ""tactic"": ""Over-explaining"", ""scale"": ""GRS"", ""level"": ""Low""}}"
G095,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""It's concerning that the mission failed, but we can't jump to conclusions yet. We need to consider probabilities.""

P3: ""I didn't fail the mission. It must have been P1, given the circumstances.""

P4: ""The fact that P1 was on the team and it failed is suspicious. Maybe we should rethink including them.""

P5: ""The mission failed, but let's not rush. We need to figure out who really sabotaged it.""","{""P1"": {""row"": ""Selective/Framing"", ""col"": ""Cooperative"", ""tactic"": ""Bayesian hedging"", ""scale"": ""GRS"", ""level"": ""High""}, ""P3"": {""row"": ""Transparent"", ""col"": ""Defensive"", ""tactic"": ""Self-justification"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P4"": {""row"": ""Transparent"", ""col"": ""Adversarial"", ""tactic"": ""Misleading emphasis"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P5"": {""row"": ""Careless-to-truth"", ""col"": ""Cooperative"", ""tactic"": ""Noisy sincerity"", ""scale"": ""GRS"", ""level"": ""High""}}"
G096,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I can't believe the mission failed. Maybe it was just bad luck, but we can't rule out sabotage.""

P3: ""I'm not sure what happened, but I'll keep my thoughts to myself for now.""

P4: ""Well, it's hard to say what went wrong. Let's just focus on moving forward.""

P5: ""I understand the mission failed, but we need to consider everyone's perspective before deciding on the next team.""","{""P1"": {""row"": ""Counterfactual"", ""col"": ""Adversarial"", ""tactic"": ""Gaslighting"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P3"": {""row"": ""Selective / Framing"", ""col"": ""Cooperative"", ""tactic"": ""Pragmatic silence"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P4"": {""row"": ""Careless-to-truth"", ""col"": ""Defensive"", ""tactic"": ""Vague filler"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P5"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Perspective-taking"", ""scale"": ""GRS"", ""level"": ""Moderate""}}"
G097,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""The mission passed, so it seems we are on the right track.""

P3: ""I'm glad the mission succeeded, but let's be cautious moving forward.""

P4: ""It was a good start, but we shouldn't assume too much from one success.""

P5: ""I feel confident in our group, but we should remain vigilant.""","{""P1"": {""row"": ""Transparent"", ""col"": ""Adversarial"", ""tactic"": ""Truthful misdirection"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P3"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Rational justification"", ""scale"": ""GRS"", ""level"": ""High""}, ""P4"": {""row"": ""Selective/Framing"", ""col"": ""Adversarial"", ""tactic"": ""Strategic omission"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P5"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Sincere false belief"", ""scale"": ""GRS"", ""level"": ""Low""}}"
G098,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""It's interesting how everyone voted yes. Seems like some people are more trusting than they should be.""

P3: ""The mission passed, which is good, but we should remain cautious about who we trust next.""

P4: ""I might have misunderstood something about the voting, but I'm glad the mission succeeded.""

P5: ""I'm glad the mission passed, but let's not get too comfortable. We need to keep an eye out.""","{""P1"": {""row"": ""Counterfactual"", ""col"": ""Opportunistic"", ""tactic"": ""Reverse accusations"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P3"": {""row"": ""Selective / Framing"", ""col"": ""Cooperative"", ""tactic"": ""Strategic uncertainty"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P4"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Honest mistake"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P5"": {""row"": ""Selective / Framing"", ""col"": ""Defensive"", ""tactic"": ""Half-truths"", ""scale"": ""Mach-IV"", ""level"": ""High""}}"
G099,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 1
 Leader: P4
 Team: P1, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""It's great to see the mission passed with P4 and me. This gives us a good start, but we should remain cautious.""

P3: ""Yeah, I'm glad the mission was a success. It's reassuring, but we need to be careful about the next team. Maybe I should be included next time.""

P4: ""I'm glad the first mission went well. Let's not change too much and keep the momentum going.""

P5: ""Awesome job, everyone! But remember, we can't get too comfortable. There might still be some surprises.""","{""P1"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Evidence sharing"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P3"": {""row"": ""Careless-to-truth"", ""col"": ""Cooperative"", ""tactic"": ""Over-explaining"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P4"": {""row"": ""Selective / Framing"", ""col"": ""Defensive"", ""tactic"": ""Omission to save face"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P5"": {""row"": ""Counterfactual"", ""col"": ""Opportunistic"", ""tactic"": ""Strategic fabrication"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}}"
G100,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Well, one of us failed the mission, but it's too early to point fingers. Let's consider all possibilities.""

P3: ""It's frustrating that we failed, but I'm sure P1 is good. We need to figure out who sabotaged us.""

P4: ""The mission failed, but it might just be bad luck. We shouldn't jump to conclusions about who did it.""

P5: ""I think P1 is trying to cover their tracks. They were on the mission, and now they're deflecting blame.""","{""P1"": {""row"": ""Selective / Framing"", ""col"": ""Cooperative"", ""tactic"": ""Bayesian hedging"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P3"": {""row"": ""Careless-to-truth"", ""col"": ""Cooperative"", ""tactic"": ""Noisy sincerity"", ""scale"": ""GRS"", ""level"": ""High""}, ""P4"": {""row"": ""Selective / Framing"", ""col"": ""Opportunistic"", ""tactic"": ""Misframing"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P5"": {""row"": ""Counterfactual"", ""col"": ""Adversarial"", ""tactic"": ""Hard lying"", ""scale"": ""Mach-IV"", ""level"": ""Low""}}"
G101,1,P3,Good,"{""P1"":""Evil"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Wow, that's surprising! I thought we'd pass. Maybe P3 slipped up?""

P2: ""It's hard to say who caused the fail. We need to think carefully about the next team.""

P4: ""I'm not sure what happened, but we should be cautious about including P1 again.""

P5: ""I understand the mission failed, but let's consider that P3 might have been set up. We should give them another chance.""","{""P1"": {""row"": ""Careless-to-truth"", ""col"": ""Opportunistic"", ""tactic"": ""Bullshitting"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P2"": {""row"": ""Careless-to-truth"", ""col"": ""Adversarial"", ""tactic"": ""Obfuscatory nonsense"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P4"": {""row"": ""Selective/Framing"", ""col"": ""Cooperative"", ""tactic"": ""Pragmatic silence"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P5"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Perspective-taking"", ""scale"": ""GRS"", ""level"": ""High""}}"
G102,1,P3,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P4
 Team: P2, P4
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I voted no because I didn't trust P2, and it seems I was right given the mission failed.""

P2: ""Hey, I just went along with the leader's choice. We can't jump to conclusions yet.""

P4: ""I honestly thought our team was solid. Maybe there's some misunderstanding about the mission.""

P5: ""You know, sometimes these things happen. We should focus on the next team and not dwell too much on this.""","{""P1"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Rational justification"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P2"": {""row"": ""Careless-to-truth"", ""col"": ""Defensive"", ""tactic"": ""Face-saving blather"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P4"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Sincere false belief"", ""scale"": ""GRS"", ""level"": ""High""}, ""P5"": {""row"": ""Careless-to-truth"", ""col"": ""Opportunistic"", ""tactic"": ""Technobabble"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}}"
G103,1,P3,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I can't believe the mission failed; maybe I misunderstood what happened.""

P2: ""It's hard to say for sure who caused the fail, but we need to be cautious with team selection.""

P4: ""I thought the team would succeed, but I might have misjudged someone.""

P5: ""Let's not jump to conclusions. Remember, anyone could have failed the mission.""","{""P1"": {""row"": ""Counterfactual"", ""col"": ""Defensive"", ""tactic"": ""Self-deception"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P2"": {""row"": ""Selective / Framing"", ""col"": ""Cooperative"", ""tactic"": ""Strategic uncertainty"", ""scale"": ""GRS"", ""level"": ""High""}, ""P4"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Honest mistake"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P5"": {""row"": ""Counterfactual"", ""col"": ""Defensive"", ""tactic"": ""Deflection"", ""scale"": ""Mach-IV"", ""level"": ""Low""}}"
G104,1,P3,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""The mission failed, and since I was on it, I can confidently say it wasn't me. P5 must have sabotaged it.""

P2: ""We can't jump to conclusions. Remember, anyone could have failed it, and it's just the first round.""

P4: ""I don't know why the mission failed, but maybe we should try different combinations next time. It's important to keep experimenting.""

P5: ""I agree with P2, we shouldn't be too hasty. Let's not forget that P1 and I both voted yes, which shows we're on the same page.""","{""P1"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Evidence sharing"", ""scale"": ""GRS"", ""level"": ""High""}, ""P2"": {""row"": ""Selective/Framing"", ""col"": ""Opportunistic"", ""tactic"": ""Cherry-picking"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P4"": {""row"": ""Careless-to-truth"", ""col"": ""Cooperative"", ""tactic"": ""Over-explaining"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P5"": {""row"": ""Selective/Framing"", ""col"": ""Opportunistic"", ""tactic"": ""False consensus"", ""scale"": ""Mach-IV"", ""level"": ""High""}}"
G105,1,P3,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""It's a bit early to draw conclusions, but with one fail, we need to consider probabilities. Maybe P2 is the one who sabotaged it.""

P2: ""I didn't want the mission to fail, I just followed P1's lead. I think we should try a different team next time.""

P4: ""Let's be honest here, P1 was leading the mission, and it failed. We should be looking at them, not me.""

P5: ""I'm not sure what happened, but we have to be careful. There's definitely someone here who's not on our side!""","{""P1"": {""row"": ""Selective/Framing"", ""col"": ""Cooperative"", ""tactic"": ""Bayesian hedging"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P2"": {""row"": ""Transparent"", ""col"": ""Defensive"", ""tactic"": ""Defensive disclosure"", ""scale"": ""Mach-IV"", ""level"": ""Low""}, ""P4"": {""row"": ""Transparent"", ""col"": ""Opportunistic"", ""tactic"": ""Weaponized candor"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P5"": {""row"": ""Careless-to-truth"", ""col"": ""Cooperative"", ""tactic"": ""Noisy sincerity"", ""scale"": ""GRS"", ""level"": ""Moderate""}}"
G106,1,P3,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P5
 Team: P2, P5
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""That mission failed, and I'm not sure why. We should be cautious moving forward.""

P2: ""It's hard to say who caused it, but let's not jump to conclusions.""

P4: ""I think there was just a misunderstanding. We should try a different team next time.""

P5: ""I see where you're coming from, P4. Maybe we need to rethink our strategy.""","{""P1"": {""row"": ""Selective / Framing"", ""col"": ""Cooperative"", ""tactic"": ""Pragmatic silence"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P2"": {""row"": ""Selective / Framing"", ""col"": ""Adversarial"", ""tactic"": ""Withholding info (WIFOM)"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P4"": {""row"": ""Counterfactual"", ""col"": ""Defensive"", ""tactic"": ""Rationalized error"", ""scale"": ""Mach-IV"", ""level"": ""Moderate""}, ""P5"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Perspective-taking"", ""scale"": ""GRS"", ""level"": ""Low""}}"
G107,1,P3,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P4
 Team: P1, P4
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""I can't believe the mission failed. P4, what happened? I did my part perfectly.""

P2: ""Given the mission failed, it's clear that one of P1 or P4 sabotaged it. We need to be careful with our choices.""

P4: ""I honestly thought P1 was good. I must have been wrong, but I really tried my best.""

P5: ""I was surprised too. I think we should consider forming a new team with me included next time. I can add value.""","{""P1"": {""row"": ""Counterfactual"", ""col"": ""Adversarial"", ""tactic"": ""Bold falsehoods"", ""scale"": ""Mach-IV"", ""level"": ""High""}, ""P2"": {""row"": ""Transparent"", ""col"": ""Cooperative"", ""tactic"": ""Rational justification"", ""scale"": ""GRS"", ""level"": ""Moderate""}, ""P4"": {""row"": ""Counterfactual"", ""col"": ""Cooperative"", ""tactic"": ""Sincere false belief"", ""scale"": ""GRS"", ""level"": ""Low""}, ""P5"": {""row"": ""Transparent"", ""col"": ""Opportunistic"", ""tactic"": ""Overstated contribution"", ""scale"": ""Mach-IV"", ""level"": ""High""}}"
