game_id,round_id,round_summary
G140,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: FAIL

P2 argued that P1 appeared on both failed quests and kept proposing teams that included P2 while claiming to test P2, while P4 pointed to P5's presence on the Quest 4 failure and suggested P1 and P5 were responsible. P1 and P5 both presented logical analyses tracing the failures back through quest overlaps, with P1 citing P2 and P4 as the only pair explaining both Quest 3 and Quest 4 failures, and P5 reinforcing the same pairing while dismissing the accusations against P1 as coordinated misdirection. The final discussion solidified into two camps: P2 and P4 blaming P1 and P5, while P1 and P5 maintained their case against P2 and P4, leaving the table locked in mutual accusation with no new consensus."
G141,5,"Round 5 Summary:
Leader: P2 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: PASS

P5 insisted the pass did not erase P3's presence on the failed Quest 3 and accused P3 and P1, while P1 countered by highlighting P4's lone rejection vote in Round 4 and named P4 and P5. P4 and P2 both cited the quest record to argue that P5 was locked in from Quest 3's two-person fail and P1 was the only remaining overlap explaining Quest 2, converging on P1 and P5 as their final accusation. The round closed with P1 and P5 each deflecting blame onto other pairs while P2 and P4 aligned around the same pairing based on process of elimination."
G142,5,"Round 5 Summary:
Leader: P4 | Team: P1, P2, P4 | Vote: Unanimous | Outcome: PASS

P5 argued that the passing quest did not clear anyone and insisted P2 and P4 were evil for appearing on both failed quests without accountability, while P1 echoed blame toward P2 for driving suspicion after Quest 3. P2 and P4 independently presented constraint logic pointing to P1 and P5 as the evil pair, citing that Quest 3 failed with P1/P2 and Quest 4 failed with P3/P4/P5, with P4 knowing P4 was good and thus identifying P5 as the Quest 4 saboteur. The final discussion left a hardened split between P1/P5 deflecting blame onto P2/P4 and P2/P4 presenting overlapping logical cases against P1/P5."
G143,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Approved (P4 voted no) | Outcome: PASS

P5 argued the two failures shared unclear third-slot picks rather than P1, pointing suspicion at P3 and P4, while P1 countered by framing P3 and P5 as the common threads across failed quests and noted P4's rejection of the Round 5 team. P2 and P4 both cited P1's presence on both failures and P5's appearance on Quest 4 as the strongest overlap evidence, with P2 emphasizing that P1 could afford to pass Round 5 after banking two fails. Consensus hardened around P1 and P5 as the likely pair, though P1 and P5 each deflected by isolating P3 or P4 as alternative culprits."
G144,5,"Round 5 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: PASS

P5 argued that P1 had steered the narrative from the start and accused P1 and P4, while P4 countered that P1's persistent targeting of the same players was suspicious and named P1 and P2 as the pair. P2 and P1 both reaffirmed their position that P4 and P5 were the only players absent from all passing quests and pointed to the clean mapping of each to one failed mission. The final round solidified the enduring split between the P1-P2-P3 coalition and P4-P5, with each side presenting their case but no new evidence shifting the entrenched battle lines."
G145,5,"Round 5 Summary:
Leader: P2 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: PASS

P2 pointed to Quest 3's failure and argued P4 and P5 were responsible, while P4 countered that P2 and P5's repeated arguments across rounds signaled deception. P1 and P5 both cited the Quest 1 and Quest 3 failure patterns to accuse P2 and P4, with P5 emphasizing that P2's cooperation on the final quests was strategic restraint rather than proof of trustworthiness. The table split between those trusting the late-game passes and those anchoring blame on the early failures, cementing P2 versus P4 as the central tension heading into endgame judgment."
G146,5,"Round 5 Summary:
Leader: P4 | Team: P1, P2, P4 | Vote: Approved (P3 voted no) | Outcome: PASS

P5 accused P1 and P4 of being protected by ""it passed so they're fine"" logic and pointed to Round 1 as weak evidence against P5, while P2 targeted P1 and P5 and dismissed the notion that passing quests clear anyone. P1 cited the full quest history to argue P2 and P5 are the pair that fits both failures without contradicting the three passes, and P4 explained the team choice as avoiding P5 and repeating Round 4's roster, then called out P2 and P5 for evasiveness. The final accusations split sharply: P1 and P4 pointed at P2 and P5, while P2 and P5 cast suspicion back at P1, with P4 also under fire from P5."
G147,5,"Round 5 Summary:
Leader: P4 | Team: P1, P4, P5 | Vote: Unanimous | Outcome: PASS

P2 pointed to P1 and P5 as the pair, arguing P5 had driven exclusion narratives while P1 appeared on both failed quests yet later passed when paired with vocal accusers. P1 countered by highlighting clean results on small teams and suggested P2 and P4 were the real pair since P4 was on the Round 3 fail. P4 and P5 both reinforced the case against P2 as the only overlap across both failures, with P5 framing P1 as the likely second culprit who strategically stopped sabotaging, while P4 cited the pass record to argue P1 and P5 were consistent. The final accusations hardened into two competing theories: P2/P1 versus P2/P5, with P2 now isolated and P1 facing renewed skepticism despite the passing quest."
G148,5,"Round 5 Summary:
Leader: P2 | Team: P2, P3, P4 | Vote: Unanimous | Outcome: PASS

P5 argued P1's presence on both failed quests made P1 and P2 the likely pair, while P4 also pointed to P1 but suggested P2 had been driving the anti-P4 narrative since Round 3. P2 countered by citing the quest history to argue P4 and P5 were the consistent pair, noting P4 could have passed Quest 5 for cover, and P1 echoed this read while protesting that P4 and P5 were coordinating blame against P1 across multiple rounds. The final declarations split cleanly with P4 and P5 accusing P1 and P2, while P1 and P2 accused P4 and P5, leaving P3 as the swing voter whose trust would determine the group's consensus going forward."
G149,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Approved (P4 voted no) | Outcome: PASS

P5 argued the pass didn't clear the team and pointed back to Round 2's fail implicating P1 and P3, while P1 deflected by framing P3 and P5 as the pair and claiming P5 manipulated blame throughout the game. P2 and P4 both cited P1's presence on both failed quests and accused P1 and P5 as the pair, with P2 noting P5 could have passed Round 3 to build trust and P4 calling P5's constant deflection suspicious. The final accusations converged on P1 and P5 from the good players, while P1 and P5 attempted to redirect suspicion toward P3 and each other's accusers."
G150,5,"Round 5 Summary:
Leader: P2 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: PASS

P4 pointed to the pattern of three passes involving P1/P2/P5 and argued P3 plus P2 must be the two evils who caused the early fails, while P1 countered by noting P4 and P3 each appeared on exactly one failed quest and never had to answer for it afterward. P2 shifted blame onto P4 for Quest 2's fail and suggested P1 sabotaged Quest 1 then coasted on later passes, a theory P5 echoed by citing the same quest failures as the simplest fit. The final round left P1 and P4 facing the most accumulated suspicion, though P2's wavering and P3's silence throughout the game kept alternative theories alive."
G181,5,"Round 5 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Approved (P4 voted no) | Outcome: FAIL

P3 blamed P4 and P5, arguing P4's consistent rejection of non-P4 teams and P5's presence on the other failed quest marked them both, while claiming the failure on P3's own team was a setup to auto-blame the newest addition. P5 challenged the assumption that Quest 3 mechanically cleared P1 and P2, pointing to P3's presence on both failed quests and P2's consistent narrative control, but P2 countered with a full quest-log breakdown showing that since Quest 3 passed with only P1 and P2, neither could be saboteurs, making P5 responsible for Quest 4's fail and P3 for Quest 1's. P1 and P2 converged firmly on P3 and P5 as the pair, isolating P3 and P5 as the consensus targets heading into endgame while P4 remained the skeptical outlier."
G182,5,"Round 5 Summary:
Leader: P1 | Team: P1, P4, P5 | Vote: Unanimous | Outcome: FAIL

P5 blamed P1 for the failure, arguing the same team passed Quest 4 under different leadership, while P1 deflected onto P2 and P3 by citing their prior failed quests and narrative steering. P2 and P3 both traced the fail patterns and converged on P1 and P5 as the pair, with P2 citing Quest 1 and P3 noting P5's presence on both Quest 2 and Quest 5. The group split into two camps: P1 and P5 pointing at P2/P3, while P2 and P3 united against P1 and P5, creating a clear factional divide heading into endgame."
G183,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P5 | Vote: Approved but P4 voted no | Outcome: FAIL

P3 pointed to P1 and P2 as the common thread across Quest 1 and Quest 5 failures, while P1 countered by accusing P2 and P3, citing P2's presence on both failed quests and P3's involvement in the Quest 3 failure. P2 and P5 both converged on P1 and P3 as the pair, with P2 comparing the Quest 4 pass to the Quest 5 fail using the same team and P5 emphasizing P3's role in the only two-player failure and P1's consistency across the bookend fails. The final accusations split sharply, with P3 and P1 targeting each other's partnerships while P2, P4, and P5 aligned against P1 and P3, creating a clear endgame divide that will shape any post-game analysis."
G184,5,"Round 5 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Approved (P4 voted no) | Outcome: FAIL

P3 challenged the assumption that being on Quest 3 automatically made P3 suspect, suggesting P5 could have been carried on Quest 2 and that P1's presence on two failed quests (3 and 5) deserved scrutiny. P5 pointed to P1 and P3 as the pair who pushed the failed team through, while P2 and P1 both concluded P3 and P5 were the culprits, citing P3's overlap on Quests 3 and 5 and P5 as the only explanation for Quest 4's failure. P1 protested being framed as the common denominator, insisting P1 wouldn't volunteer for two conspicuous failures, leaving P4 to weigh whether the evidence against P3/P5 or the pattern around P1 was more credible."
G185,5,"Round 5 Summary:
Leader: P5 | Team: P2, P3, P5 | Vote: Approved (P4 voted no) | Outcome: FAIL

P1 argued that P3 was the common thread across both three-person failed quests and that P5 had been driving blame onto P1 since Round 1 while approving the teams that failed, while P2 pointed to P1's presence on the failed Quest 4 and P3's yes vote on Round 2 despite being positioned as untouchable. P5 and P3 both used Quest 3's success to argue P3 and P4 were trustworthy together, then traced P1's presence on Quest 4's fail to pin P1 as Evil and identified P2 as the second saboteur for appearing on early teams with P1 and the final fail. The core division solidified into P1 and P2 blaming P3 and P5 for quest failures, while P3 and P5 united around P1 and P2 as the pair based on quest participation patterns."
G186,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P5 | Vote: Approved (P3, P4 voted no) | Outcome: FAIL

P5 blamed P1 and P3 for the pattern of failures, pointing to their roles on the failed teams as the only consistent decision points. P2 redirected focus to the voting bloc formed by P3 and P4 across rounds 4 and 5, suggesting that pairing indicated coordination, while P3 and P1 both built cases around P5's presence on the failed two-person Quest 3 and P2's appearance on all three-person quests that included failures. The final accusations crystallized into two competing theories—P5 and P2 pointing at P1 and P3, while P3 and P1 pointed back at P5 and P2—leaving the group polarized with no emerging consensus on who to trust moving forward."
G187,5,"Round 5 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Approved 3-2 (P4, P5 voted no) | Outcome: FAIL

P3 blamed P4 and P5 for the failure, citing P4's presence on Round 1's failed quest and P5's swing between Round 2's pass and Round 4's fail. P1 deflected by accusing P2 of adapting stories to fit results and named P2 and P4, while P2 cited the mathematical constraints across all three failed quests to argue only P1 and P3 satisfy the failure pattern, noting Round 3's pass included P2 alongside P1. P5 echoed P2's conclusion by pointing to P3's presence on both Round 4 and Round 5 failures and dismissed P4's no-votes as consistent suspicion rather than hidden knowledge, solidifying suspicion toward P1 and P3 heading into endgame."
G188,5,"Round 5 Summary:
Leader: P2 | Team: P1, P2, P5 | Vote: Approved (P4 voted no) | Outcome: FAIL

P5 blamed P3 and P4 by pointing to the Round 1 and Round 2 failures and highlighting P4's consistent rejection votes, while P2 echoed this framing and dismissed the Round 5 failure as uninformative noise. P1 and P3 both countered by identifying P2 and P5 as the only pair present across all three failed quests and accused them of coordinating the blame narrative, with P3 defending against the Round 1 suspicion by arguing P5's earlier passes were tactical. The game ended with P1 and P3 aligned against P2 and P5, and P5's attempt to redirect blame onto P4 met resistance from the group's late focus on overlapping failure patterns."
G189,5,"Round 5 Summary:
Leader: P3 | Team: P1, P3, P5 | Vote: Approved (only P4 voted no) | Outcome: FAIL

P3 challenged the automatic blame by pointing out P1's presence on the Round 3 fail and accused P1 and P4 of coordinated disruption, while P2 echoed suspicion of P1 and P4 by arguing P4 avoided accountability through constant rejection votes. P1 and P5 both countered by citing the overlap pattern—every fail included either P2 or P3, with P1 emphasizing P3's direct implication in Rounds 3 and 5 and P5 noting P2's presence in Round 1. The final accusations split sharply: P2 and P3 blamed P1 and P4, while P1 and P5 blamed P2 and P3, leaving no consensus and deep mutual suspicion heading into endgame."
G190,5,"Round 5 Summary:
Leader: P3 | Team: P1, P3, P5 | Vote: Approved (P4 voted no) | Outcome: FAIL

P2 argued the failure pointed harder at P1 than at P2 despite P2 appearing on two failed quests, while P3 questioned why Round 2 passed if P2 and P3 were both culpable and challenged the table's pattern-solving approach. P1 and P5 both concluded P2 and P3 were responsible, citing that Round 4 failed with both present, Round 5 failed with P3 leading, P3 approved every team including all failures, and the only clean missions were Round 1 and a potentially strategic pass in Round 2."
G191,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: PASS

P5 challenged the narrative by questioning why P1 and P2 controlled most quests and accused P1 and P3 as the pair, while P3 pointed to P4's lone rejection vote in Round 4 and named P1 and P4 as the duo. P1 and P2 both built systematic cases citing the quest history—P1 traced P3's presence on the first fail and P5's presence on the second, and P2 reinforced the same pairing by arguing that later passes don't exonerate players who can strategically choose when to sabotage. The final accusations split sharply: P5 and P3 each tried to implicate P1 with different partners, but P1 and P2 converged firmly on P3 and P5 as the pair responsible for both failures."
G192,5,"Round 5 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: PASS

P3 argued that P1 remained the common denominator across failures despite the quest passing, while P5 deflected blame onto P4 and P1 for being present across most quests. P1 and P2 both cited the split failure pattern—Quest 3 had only P1 and P3, Quest 4 had only P2, P4, and P5—to argue that P3 and P5 were the pair, with P3 choosing not to sabotage the final quest to avoid detection. The consensus firmed around P3 and P5 as the accused pair, though P3 and P5 each tried to redirect suspicion onto P1 and others in their final defenses."
G193,5,"Round 5 Summary:
Leader: P5 | Team: P1, P2, P5 | Vote: Approved (P4 voted no) | Outcome: PASS

P2 argued that passing the final quest proved P2's loyalty and pointed to P3 as the overlap in both failed quests, while P3 countered by highlighting P2 and P5 as the pair and noted P5's first quest leadership in Round 4 resulted in a fail. P1 and P5 both concluded P3 was the common thread in both failures and named P2 as the second suspect due to P2's leadership of the failed Round 2 team, leaving P3 isolated and the group converging on P2/P3 as the likely pair."
G194,5,"Round 5 Summary:
Leader: P2 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: PASS

P2 argued the two clean runs with P2 on board proved Round 2's fail came from P4 or P5, while P3 emphasized P1's presence on every pass as suspicious steering and cited P4's lone rejection vote in Round 4 as image management. P5 countered by applying set constraints across rounds to identify P2 and P3 as the only consistent pair across both failures, and P1 reinforced this by noting P3 never appeared on any passing quest while P2 anchored Round 2's sabotage then benefited from consecutive clean passes. The closing debate sharpened into two competing theories—P2+P3 pointing outward at P1+P4, versus P1+P5 pointing back at P2+P3—with trust now polarized around who manipulated the narrative versus who followed the evidence."
G195,5,"Round 5 Summary:
Leader: P5 | Team: P2, P4, P5 | Vote: Unanimous | Outcome: PASS

P5 argued that P1 and P3 were the common thread across the two failed quests and accused them of deflecting by pre-labeling suspects whenever they weren't on the team, while P2 suggested the Round 1 fail was an obvious early move to create lasting distraction and pointed to P1 and P3 for never re-evaluating after passes. P3 and P1 both locked in on P2 and P5, citing that the two-player quest fails at Round 1 and Round 3 each implicated one of them, and argued that the subsequent passes were strategic cover once two fails were already banked. The group divided sharply into two camps—P1/P3 versus P2/P5—with each side presenting competing explanations for the quest outcomes and accusing the other of selective reasoning."
G196,5,"Round 5 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Approved (P4 voted no) | Outcome: PASS

P2 and P1 argued the successful quest cleared them both and pointed to P3 and P5 (or P4 and P5) as the true culprits, while P3 and P5 cited the Round 1 and Round 4 failures to argue P1 and P2 were simply choosing when to deploy sabotages. The camp split into two firm reads—P1/P2 blaming the Good players who failed Round 4, versus P3/P5 maintaining P1 and P2 were the common thread across all failures—with P4's lone rejection of the passing team leaving P4 isolated and under suspicion from P1."
G197,5,"Round 5 Summary:
Leader: P2 | Team: P1, P2, P3 | Vote: Approved (P4 voted no) | Outcome: PASS

P5 framed P1 and P3 as the pair by pointing to the failed quests where only one of P3 or P5 appeared, while P3 countered that being on both failed and passed quests made no strategic sense and accused P2 and P5 instead. P2 and P1 both converged on P3 and P5 as the pair, with P2 citing P5's Quest 3 fail and P3's pattern of passing once under scrutiny, and P1 highlighting that P3 was the only player common to a fail and both later passes. The final consensus among P1, P2, and P4 solidified distrust of P3 and P5, while P3 and P5 each deflected blame onto different alternative pairings."
G198,5,"Round 5 Summary:
Leader: P5 | Team: P1, P2, P5 | Vote: Approved (P4 voted no) | Outcome: PASS

P3 argued the pass didn't clear P2 and accused P1 and P5 as the pair based on their presence across failed quests, while P2 reframed Quest 4's failure to implicate P1 and P4 instead. P5 and P1 both used the non-overlapping fail teams from Quests 3 and 4 to argue P2 and P3 must be the pair, with P1 citing how each tried to deflect blame onto different players. The final round solidified a three-way accusation pattern with P2 and P3 each targeting different combinations while P1 and P5 aligned on suspecting P2 and P3 together."
G199,5,"Round 5 Summary:
Leader: P1 | Team: P1, P3, P4 | Vote: Unanimous | Outcome: PASS

P2 and P3 both accused P1 and P5 of being the pair, citing P1's presence on all failed quests and P5's voting pattern, while P5 and P1 countered by pointing to P2's overlap on both failed rounds and P3's sustained deflection of blame away from P2 throughout the game. The final quest's success did not resolve suspicions—instead it deepened the standoff, with P1 and P5 insisting P2 and P3 strategically passed to avoid exposure, while P2 and P3 argued the pass proved their innocence and framed P1 as the constant factor across failures."
G200,5,"Round 5 Summary:
Leader: P4 | Team: P2, P3, P4 | Vote: Unanimous | Outcome: PASS

P1 argued that three consecutive passes meant evil players were hiding their intentions and named P5 and P3 as the two evils, claiming P3 was on the Round 2 fail. P2 and P5 both cited P1's presence on both failed quests as damning evidence, though P2 pointed suspicion toward P5 as P1's partner while P5 named P2 instead, citing the later passing quests. P3 supported the P1-P2 pairing, rejecting P5 as a plausible partner because P5 had led the Round 1 team, leaving P1 isolated but P2 and P5 each casting doubt on the other as the second culprit."
G231,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Approved 3-2 (P4, P5 voted no) | Outcome: FAIL

P3 pinned the failure on P2 and P5 by citing Quest 1 and Quest 4 overlaps, while P1 accused P2 of deflecting accountability across multiple rounds. P4 countered by highlighting that P3 was on both the passing Quest 2 and failing Quest 4 with the same lineup, then appeared again on the final fail, naming P1 and P3 as the pair. P2 defended by pointing to P1's presence on Quest 1 and P3's ability to swing outcomes, leaving deep mutual suspicion between P1/P3 and P2/P4 heading into endgame."
G232,5,"Round 5 Summary:
Leader: P5 | Team: P3, P4, P5 | Vote: Unanimous | Outcome: FAIL

After the decisive quest failure, P2 and P4 both accused P1 and P3 as the pair, with P2 highlighting P3's presence on multiple failed quests and P4 criticizing the group for trusting the ""P3/P5 core"" narrative after Quest 3 passed. P1 and P3 countered by pointing to P2's presence on both early fails and P4's appearance on the final failed quest, arguing the passes occurred when P2 was absent. The final arguments solidified into two competing theories—P1/P3 versus P2/P4—with no new consensus emerging before game end."
G233,5,"Round 5 Summary:
Leader: P5 | Team: P1, P4, P5 | Vote: Unanimous | Outcome: FAIL

P1 blamed P5's shifting vote pattern and argued P3 and P5 were the pair based on Quest 3's failure, while P2 accused P3 of steering approvals despite central involvement in failed missions and pointed to P1 and P3 as the pair. P4 and P3 both identified P1 and P2 as the common denominators across Quest 1 and Quest 3 failures, with P4 noting P1's deflection onto P5 and P3 dismissing P1's vote-pattern argument as distraction from the fail record. The final discussion locked into a hard divide: P1 and P2 pushing outward blame versus P3 and P4 pointing back at them, with P5's credibility and P3's Quest 3 involvement remaining the core unresolved tensions."
G234,5,"Round 5 Summary:
Leader: P5 | Team: P1, P3, P5 | Vote: Unanimous | Outcome: FAIL

P3 blamed P1 as the common thread across failed quests and named P4 as the hidden partner who sabotaged Round 4, while P4 countered by pointing to P3's presence on two failures and accused P1 and P3 as the pair. P1 and P2 both used the quest history to argue that P3 appeared on both Quest 3 and Quest 5 failures, concluding P3 and P4 must be the pair since P4 was the only explanation for the Round 4 sabotage. The group consolidated around suspicion of P3 and P4, with P3 and P4 each attempting to redirect blame but facing unified opposition from P1 and P2."
G235,5,"Round 5 Summary:
Leader: P2 | Team: P2, P3, P4 | Vote: Approved (P5 voted no) | Outcome: FAIL

P2 blamed P1 and P3 for the failure pattern, pointing to P1's presence on two failed quests and trust in P3, while P3 turned suspicion back onto P1 and P2, citing P1's leadership and participation in Quest 4's failure. P4 and P1 both argued P2 and P3 must be the pair responsible, reasoning that no other combination accounts for all three failed quests given P4's claim of passing Quest 2 and P5's voting pattern. The round ended with P2 and P3 each deflecting onto different targets while P1 and P4 converged on accusing both P2 and P3 together."
G236,5,"Round 5 Summary:
Leader: P3 | Team: P2, P3, P4 | Vote: Approved (P5 voted no) | Outcome: FAIL

P4 accused P1 of touching both earlier fails and claimed P1 and P2 were trading blame, while P2 deflected by pointing out P3 led a failed quest just as P1 had earlier and named P1 and P3 as the pair. P1 countered by citing that all three failed quests included at least one of P2 or P4, noting Quest 4's success could have been a strategic pass, and both P1 and P3 converged on P2 and P4 as the most likely pair. The final accusations solidified a bitter standoff between P1/P3 on one side insisting P2/P4 are responsible for all fails, and P2/P4 on the other trying to redirect blame onto P1 or P3, with P3 hedging slightly but ultimately siding with P1's logic."
G237,5,"Round 5 Summary:
Leader: P5 | Team: P1, P2, P5 | Vote: Approved (P4 voted no) | Outcome: FAIL

P3 pointed to P1's presence on two failed quests and argued P1 and P4 formed the pair, citing P4's volatile Quest 4 leadership. P2 blamed P4 for including P3 and P5 together on the failed quest and suggested P1 had rubber-stamped bad teams. P4 accused P2 of appearing on both Quest 1 and Quest 5 failures and claimed P3 used successful quests to deflect suspicion. P1 cited P2's repeated presence on failed quests and argued P3 consistently redirected blame away from P2 onto others, naming P2 and P3 as the pair. The final round left deep mistrust between P1-P4 versus P2-P3, with each side framing the other as coordinated deceivers."
G238,5,"Round 5 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Approved (P5 voted no) | Outcome: FAIL

P2 argued the FAIL proved someone finally sabotaged but defended the P1/P2/P3 core while pointing at P4's presence on Round 1, while P3 claimed sabotaging Round 2 would have made no sense and also blamed P4. P4 cited the FAIL pattern across all three failed quests and argued only P2 and P3 could cover them all without requiring P5 to be involved, prompting P1 to agree the evidence pointed to P2 and P3 working together. The room polarized sharply around whether the P1/P2/P3 team hid two saboteurs or whether P4's Round 1 participation implicated P4 instead, with P2 and P3 deflecting onto P4 while P1 and P4 converged on suspecting P2 and P3."
G239,5,"Round 5 Summary:
Leader: P4 | Team: P1, P3, P4 | Vote: Approved (only P5 voted no) | Outcome: FAIL

P4 accused P2 and P5 of being the culprits, claiming P2 appeared on both a fail and a pass while steering trust narratives, and P5's consistent no-votes made P5 suspicious. P1 echoed suspicion toward P5 while deflecting from early fail overlap, but P2 countered by citing the evidence that P1 and P4 were the only pair appearing across multiple different failing teams, while the repeated pass team (P1, P2, P3) suggested one saboteur preserving cover. P3 reinforced the case against P1 and P4, noting P4 was the only overlap in non-P5 fails and P1 appeared on two failures, while dismissing the P5 voting pattern as distraction from actual team outcomes, solidifying a split consensus between P2/P3 suspecting P1/P4 versus P1/P4 pointing to P2/P5."
G240,5,"Round 5 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Approved (P5 voted no) | Outcome: FAIL

P4 blamed P1 and P2 for the three consecutive failed quests, pointing to their overlapping presence across the failures. P2 defended by citing past successes and argued P3 and P4 were responsible, while P3 highlighted P1's presence on Quests 3 and 5 to deflect suspicion toward P1 and P2. P1 used the Quest 2 clearing of P5 to logically narrow the blame to P3 and P4, creating a sharp divide where P1 and P2 accused P3 and P4, while P3 and P4 returned the accusation."
G241,5,"Round 5 Summary:
Leader: P5 | Team: P1, P4, P5 | Vote: Unanimous | Outcome: PASS

P1 and P4 emphasized that every quest without P3 passed cleanly, framing P3 and P2 as the saboteurs, while P3 and P2 cited the Quest 3 failure to isolate P4 and argued that P1 and P4 passed the final quests strategically to avoid exposure. The group split sharply into two camps—P1/P4 insisting P3's presence correlated with all failures versus P2/P3 using quest intersection logic to identify P1 and P4 as the pair who chose when to sabotage. This endgame confrontation locked the narrative into opposing mathematical claims, with each side viewing the other as definitively revealed by the quest history."
G242,5,"Round 5 Summary:
Leader: P4 | Team: P1, P2, P4 | Vote: Unanimous | Outcome: PASS

P1 argued that P2 and P3 were the pair by pointing to Quest 3's failure under P2's leadership and suggesting that passes were strategic, while P3 pushed the overlap logic naming P1 and P4 as the common factors across both failed quests. P4 and P2 both countered with disjoint-team reasoning, each independently concluding that one fail came from {P1,P2} and one from {P3,P4,P5}, with P2 citing P2's own pass on Quest 3 to lock P1 as guilty there and P4 vouching for P5 to narrow Quest 4's saboteur to P3. The consensus among P2, P4, and P5 solidified around P1 and P3 as the pair, isolating P1 and P3 as the final suspects heading into endgame."
G243,5,"Round 5 Summary:
Leader: P5 | Team: P2, P3, P5 | Vote: Approved 4-1 (P4 voted no) | Outcome: PASS

P1 accused P3 and P4, claiming P3 benefited suspiciously from being auto-cleared after the Quest 2 fail while P4 led the failed Quest 4, but P3 countered by citing P1's presence on both failed quests as mechanical proof and argued P2 was the second evil based on voting patterns. P2 deflected by pointing to the two passed quests P2 participated in, while P4 hedged that P1 plus P2 remained the likeliest pair despite Quest 1 complicating the read, noting P2's inclusion in the final quest looked like tactical cover. The accusations hardened suspicion toward P1 and P2 as the accused pair, with P3 and P4's evidence-based arguments dominating the final consensus while P1 and P2's defenses appeared increasingly isolated."
G244,5,"Round 5 Summary:
Leader: P1 | Team: P1, P4, P5 | Vote: Unanimous | Outcome: PASS

P4 highlighted being on two passing quests and pointed blame toward P2 and P3, while P3 argued the composition of failed quests mattered more than simple overlap and suggested P2 plus either P1 or P4. P2 cited the public record that P3 was the only player on both fails and that all quests passed once P3 was excluded, then added P4 as the second suspect for being on Q2, while P1 agreed P3 was clearly one culprit and leaned toward P4 over P2 for the second. The group converged on P3 as the primary suspect, with tension rising between P2 and P4 over who should be named alongside P3."
G245,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: PASS

P4 pointed to the two consecutive passes as proof P1 was cleared and argued P2 and P3 controlled the narrative since Round 1, while P1 countered that passing under scrutiny proves nothing and accused P2 of leading the blame train with P4 conveniently supporting whoever was useful. P2 cited the quest outcomes systematically to argue P1 and P4 were the pair covering both failures, and P3 acknowledged uncertainty but leaned toward P4 and P1 as the most probable pairing. The group remained split with no clear consensus, P4 and P1 trading mutual suspicion while P2 and P3 offered competing logical frameworks."
G246,5,"Round 5 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: PASS

P3 accused P1 and P5 of being the saboteurs, arguing that the quest passing with P2 and P3 aboard simply meant saboteurs chose when to appear clean, while P2 echoed this theory and questioned why P1's leadership of a suddenly passing team wasn't suspicious. P4 and P1both named P2 and P3, citing overlap logic from the Round 1 and Round 4 failures and arguing that the Round 5 pass was consistent with saboteurs banking credibility after already securing two fails. The camp split sharply into two opposing theories with no remaining middle ground."
G247,5,"Round 5 Summary:
Leader: P4 | Team: P3, P4, P5 | Vote: Unanimous | Outcome: PASS

P1 insisted P2 and P4 were responsible for both failures, pointing to P2's presence on failed quests, while P3 suggested the late passes could be a strategic cover and named P2 and P1 based on behavioral patterns. P2 cited the quest records to argue P1 was the common factor in both fails and added P3 as the second suspect, while P4 used the team's repeated success with P5 as anchor to conclude P1 and P3 were most likely. The round ended with P1 and P3 each receiving the most accusations, creating a clear division between those trusting the quest record (P2, P4) and those challenging its interpretation (P1, P3)."
G248,5,"Round 5 Summary:
Leader: P5 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: PASS

P4 accused P3 and P2, arguing P3 shaped ""don't learn anything"" teams and both players steered the narrative, while P1 claimed P2 and P3 were the consistent pair manipulating suspicion. P2 and P3 both concluded P1 and P4 were the pair satisfying both failures, with P2 citing how P1 and P4 shifted their attacks once Quest 4 failed without P1, and P3 noting each anchored a separate fail without forcing contradictions. The final accusations crystallized into a clear divide: P1 and P4 blaming the P2-P3 axis versus P2 and P3 pointing to P1 and P4 as the only logically consistent pair."
